uniprot	pe	pe_text	length	mw_da	gravy	pI	n_tryptic_7_30	tryptic_per_kda	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	pep_frac_unique	pep_frac_shared	pep_max_shared_genes	pep_n_unique	pep_n_clean	pep_clean_per_kda	pep_coverage_clean	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_gap	pep_coverage_7_30	ensg	y	p_seq
Q8N9L7	5	Uncertain	120	13535.366565000011	-0.7558333333333336	10.24	7	0.5171636812630345	0.03333333333333333	0.2	0.05	0.09166666666666666	0.06666666666666667	1	0.0	1.0	0.0	0	7	3	0.2217844278772597	0.4083333333333333	0.2857142857142857	0.4285714285714285	0.0	0.1428571428571428	-0.7142763398265484	0.1428571428571428	0.0	23	0.8			0.5655297918305292
Q8N9P0	5	Uncertain	234	25158.848464999985	-0.6106837606837608	12.26	11	0.437221918773539	0.03418803418803419	0.17094017094017094	0.14957264957264957	0.11538461538461539	0.06837606837606838	1	0.009302325581395349	1.0	0.0	0	11	6	0.2386366818475316	0.2948717948717949	0.1818181818181818	0.1818181818181818	0.0	0.1818181818181818	-0.2618755553715447	0.0	0.0	41	0.5726495726495726			0.3997020942938883
Q8N9P6	2	Evidence at transcript level	203	22153.855865	-0.2630541871921183	12.16	11	0.496527560124577	0.059113300492610835	0.18719211822660098	0.10837438423645321	0.10344827586206896	0.054187192118226604	0	0.0	1.0	0.0	0	11	4	0.1806727157654667	0.2118226600985221	0.0909090909090909	0.6363636363636364	0.0	0.4545454545454545	0.288439860792802	0.0	0.0909090909090909	27	0.7389162561576355			0.396571909858688
Q8N9X3	5	Uncertain	169	18886.520564999995	-0.8183431952662721	11.82	6	0.31768689099457753	0.04142011834319527	0.23076923076923078	0.1301775147928994	0.08875739644970414	0.07100591715976332	2	0.0	1.0	0.0	0	6	2	0.1059626963220955	0.136094674556213	0.0	0.5	0.1666666666666666	0.0	-0.281084656084656	0.1666666666666666	0.1666666666666666	33	0.4852071005917159			0.31541863251748575
Q8NA96	5	Uncertain	180	19635.181765000005	-0.6216666666666668	8.67	7	0.3565029386423914	0.05	0.16666666666666666	0.15	0.03888888888888889	0.05555555555555555	1	0.0	0.5714285714285714	0.4285714285714285	1	4	0	0.0	0.0	0.2857142857142857	0.7142857142857143	0.0	0.1428571428571428	-0.5596846011131726	0.0	0.0	50	0.5833333333333334			0.3996425439664967
Q8NA97	2	Evidence at transcript level	138	15155.654665000013	-0.2847826086956523	8.05	8	0.527855785634582	0.050724637681159424	0.2318840579710145	0.07246376811594203	0.06521739130434782	0.028985507246376812	1	0.0	1.0	0.0	0	8	2	0.1320506704756159	0.1739130434782608	0.25	0.625	0.0	0.375	-0.1335910419448706	0.125	0.125	29	0.7971014492753623			0.658540817262365
Q8NAE3	2	Evidence at transcript level	123	13125.101365000011	0.15121951219512197	6.6	2	0.15237977554468954	0.06504065040650407	0.10569105691056911	0.06504065040650407	0.08943089430894309	0.056910569105691054	0	0.0	1.0	0.0	0	2	1	0.0762409893224914	0.065040650406504	0.5	0.0	0.0	0.0	0.4554347826086956	0.0	0.0	54	0.2520325203252032			0.6031839171539533
Q8NAQ8	2	Evidence at transcript level	132	14167.529765000008	-0.29242424242424253	11.99	7	0.49408754497859325	0.045454545454545456	0.21212121212121213	0.10606060606060606	0.09848484848484848	0.045454545454545456	0	0.0	1.0	0.0	0	7	2	0.1412582321791861	0.1893939393939394	0.2857142857142857	0.2857142857142857	0.0	0.4285714285714285	0.2792661306947021	0.0	0.0	31	0.5227272727272727			0.43297734518455333
Q8NBF4	5	Uncertain	154	16182.270565000017	-0.3253246753246753	11.76	7	0.43257217656093444	0.012987012987012988	0.13636363636363635	0.1038961038961039	0.11038961038961038	0.045454545454545456	1	0.0	1.0	0.0	0	7	3	0.185504645621037	0.2597402597402597	0.5714285714285714	0.1428571428571428	0.0	0.2857142857142857	-0.1390018517528469	0.0	0.0	39	0.6363636363636364			0.41031501842332097
Q8NBR9	2	Evidence at transcript level	251	27886.622465	-0.20119521912350627	9.72	6	0.21515692721592555	0.0398406374501992	0.11952191235059761	0.1553784860557769	0.055776892430278883	0.08764940239043825	1	0.0	1.0	0.0	0	6	1	0.0358828974630901	0.0557768924302788	0.5	0.3333333333333333	0.0	0.0	-0.199265873015873	0.0	0.0	41	0.4422310756972111			0.3181913056751164
Q8NFD4	2	Evidence at transcript level	153	16997.101665000006	-0.6830065359477129	11.62	10	0.5883355996270672	0.013071895424836602	0.24836601307189543	0.06535947712418301	0.0915032679738562	0.0784313725490196	0	0.0	1.0	0.0	0	10	6	0.3532185235513927	0.4444444444444444	0.2	0.2	0.0	0.3	-0.5109814425770308	0.1	0.0	17	0.7777777777777778			0.7999186104351347
Q8TB33	4	Predicted	94	10358.89896500001	-0.43510638297872334	11.72	2	0.19307071212466434	0.010638297872340425	0.23404255319148937	0.0425531914893617	0.1276595744680851	0.0851063829787234	1	0.0	1.0	0.0	0	2	1	0.0965954395992404	0.0744680851063829	0.0	0.0	0.5	0.5	-0.2705357142857143	0.0	0.0	43	0.2446808510638297			0.5579649963904881
Q8TCH9	2	Evidence at transcript level	128	14227.353465000018	-0.22734375000000004	7.63	3	0.21086142320004533	0.0390625	0.140625	0.109375	0.0859375	0.0703125	0	0.0	1.0	0.0	0	3	1	0.0703328333298127	0.1328125	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	-0.0071050259184133	0.0	0.0	50	0.453125			0.5210715716472133
Q8TEV8	2	Evidence at transcript level	140	15284.505665000012	-0.40428571428571447	11.18	3	0.1962772016153391	0.05	0.16428571428571428	0.08571428571428572	0.06428571428571428	0.03571428571428571	0	0.0	1.0	0.0	0	3	1	0.0654673836108521	0.0785714285714285	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	-0.5325757575757576	0.0	0.0	38	0.3			0.3591666008057125
Q8WU49	2	Evidence at transcript level	177	19475.155065000024	-0.4836158192090396	10.77	10	0.5134747305797633	0.01694915254237288	0.2033898305084746	0.07909604519774012	0.0847457627118644	0.05649717514124294	1	0.0	1.0	0.0	0	10	4	0.2055181946099028	0.2542372881355932	0.4	0.2	0.1	0.2	-0.3609185789700496	0.1	0.1	28	0.807909604519774			0.6455720246405082
Q8WWF1	1	Evidence at protein level	131	14922.734365000015	-0.42695652173913035	3.8	3	0.20103554259038753	0.008695652173913044	0.2782608695652174	0.06956521739130435	0.017391304347826087	0.12173913043478261	0	0.0	1.0	0.0	0	3	2	0.1341084994049546	0.3358778625954198	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.2578947368421052	0.0	0.3333333333333333	38	0.4809160305343511			0.695367264549193
Q8WXQ3	2	Evidence at transcript level	324	35482.13276499998	-0.3719135802469137	6.23	10	0.2818319875592181	0.030864197530864196	0.17901234567901234	0.08641975308641975	0.09259259259259259	0.07098765432098765	0	0.0	1.0	0.0	0	10	4	0.1128049879365729	0.2253086419753086	0.3	0.3	0.0	0.4	-0.3671910866910866	0.1	0.0	72	0.5401234567901234			0.5669303413884584
Q8WY50	2	Evidence at transcript level	150	16680.03186500002	-0.37066666666666725	7.64	0	0.0	0.006666666666666667	0.08666666666666667	0.16666666666666666	0.02666666666666667	0.05333333333333334	0	0.0			0	0	0	0.0	0.0								106	0.0			0.3516385498852883
Q8WZ26	2	Evidence at transcript level	134	14832.325465000016	0.14776119402985086	8.14	8	0.5393624903173597	0.04477611940298507	0.14925373134328357	0.06716417910447761	0.029850746268656716	0.07462686567164178	2	0.0	1.0	0.0	0	8	4	0.2698589221454322	0.2985074626865671	0.375	0.5	0.0	0.25	0.1164901302401302	0.0	0.0	27	0.9104477611940298			0.49520665398132285
Q8WZ69	2	Evidence at transcript level	217	24619.71476500002	-0.08755760368663604	7.77	12	0.4874142578231446	0.03686635944700461	0.21658986175115208	0.059907834101382486	0.03225806451612903	0.06912442396313365	0	0.0	1.0	0.0	0	12	4	0.1625780216833883	0.2027649769585253	0.4166666666666667	0.4166666666666667	0.0	0.6666666666666666	0.2158256604506604	0.0833333333333333	0.0833333333333333	31	0.6912442396313364			0.6391960944586204
Q8WZA8	5	Uncertain	35	3819.4897650000003	0.23142857142857146	8.54	2	0.523630150374287	0.02857142857142857	0.14285714285714285	0.08571428571428572	0.08571428571428572	0.11428571428571428	0	0.0	1.0	0.0	0	2	0	0.0	0.0	0.5	0.5	0.0	0.0	0.4556985294117647	0.0	0.0	17	0.9428571428571428			0.620540134553691
Q96BT1	2	Evidence at transcript level	292	33460.75516500002	-0.8636986301369858	10.91	13	0.3885148418167804	0.010273972602739725	0.2979452054794521	0.04452054794520548	0.04794520547945205	0.05821917808219178	3	0.0	1.0	0.0	0	13	6	0.1794269818329228	0.1883561643835616	0.3076923076923077	0.1538461538461538	0.0769230769230769	0.5384615384615384	-0.4257521557015484	0.0769230769230769	0.0	27	0.5821917808219178			0.8197908329284059
Q96CB5	2	Evidence at transcript level	159	18379.60246500001	-0.5616352201257867	11.56	8	0.4352651269380975	0.025157232704402517	0.2389937106918239	0.0880503144654088	0.06289308176100629	0.1069182389937107	1	0.0	1.0	0.0	0	8	4	0.2177722281562144	0.2389937106918239	0.25	0.375	0.125	0.625	-0.2757979826546003	0.125	0.0	24	0.7044025157232704			0.3931660982224032
Q96FK6	1	Evidence at protein level	387	43214.631164999984	-0.3651162790697678	6.05	18	0.4165255959555291	0.031007751937984496	0.23255813953488372	0.020671834625323	0.07235142118863049	0.08010335917312661	4	0.0	1.0	0.0	0	18	10	0.231550168485941	0.3049095607235142	0.1666666666666666	0.3333333333333333	0.2222222222222222	0.7777777777777778	-0.3508571541627098	0.0555555555555555	0.0	50	0.7131782945736435	ENSG00000140006	1.0	0.7440642268911205
Q96IR3	5	Uncertain	41	4679.270165	-0.8097560975609757	4.77	2	0.42741708203975864	0.024390243902439025	0.2682926829268293	0.04878048780487805	0.04878048780487805	0.04878048780487805	1	0.0	1.0	0.0	0	2	0	0.0	0.0	0.5	0.5	0.5	0.0	-1.0025691699604742	0.0	0.0	23	0.8292682926829268			0.6411671164781476
Q96IT6	5	Uncertain	56	6106.181965	0.023214285714285927	11.18	3	0.49130537170292143	0.0	0.21428571428571427	0.07142857142857142	0.05357142857142857	0.03571428571428571	0	0.0	1.0	0.0	0	3	2	0.3277396652734986	0.5357142857142857	0.3333333333333333	0.0	0.0	0.0	-0.3359213250517598	0.3333333333333333	0.3333333333333333	23	0.6785714285714286			0.6018080889992717
Q96KT6	5	Uncertain	92	9816.222965	-0.1119565217391304	8.78	3	0.305616529972534	0.021739130434782608	0.10869565217391304	0.08695652173913043	0.08695652173913043	0.043478260869565216	0	0.0	1.0	0.0	0	3	1	0.1019365537054898	0.1195652173913043	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	-0.0622118622118623	0.0	0.0	50	0.358695652173913			0.5487063965607784
Q96KX1	1	Evidence at protein level	117	13275.58526500001	-0.3606837606837608	10.03	8	0.6026099671169558	0.03418803418803419	0.27350427350427353	0.05982905982905983	0.05128205128205128	0.05982905982905983	1	0.0	0.875	0.125	1	7	4	0.3014961327412145	0.3846153846153846	0.125	0.25	0.125	0.625	-0.3285723834988541	0.125	0.0	17	0.7094017094017094			0.7272279501246444
Q96LM1	5	Uncertain	132	14531.086365000012	-0.22954545454545464	10.51	8	0.5505438340294383	0.030303030303030304	0.19696969696969696	0.08333333333333333	0.07575757575757576	0.07575757575757576	0	0.0	1.0	0.0	0	8	2	0.1377254233718542	0.1212121212121212	0.375	0.5	0.0	0.125	-0.0469850023342671	0.0	0.0	20	0.7651515151515151			0.44987722066256086
Q96M15	2	Evidence at transcript level	143	15995.439565000019	-0.1321678321678321	9.62	8	0.5001425542255794	0.027972027972027972	0.15384615384615385	0.06293706293706294	0.07692307692307693	0.1048951048951049	0	0.0	1.0	0.0	0	8	4	0.2502334793626249	0.4055944055944055	0.375	0.375	0.0	0.5	-0.1592416101055807	0.0	0.0	20	0.8671328671328671			0.6011389767927494
Q96M42	5	Uncertain	142	15208.352365000015	-0.11197183098591543	8.11	5	0.3287667118699084	0.04225352112676056	0.18309859154929578	0.04929577464788732	0.09859154929577464	0.056338028169014086	1	0.0	1.0	0.0	0	5	1	0.065795760451807	0.0845070422535211	0.8	0.2	0.0	0.4	-0.1606666666666666	0.0	0.0	35	0.5704225352112676			0.7744588704906405
Q96M66	2	Evidence at transcript level	194	20693.175065000007	-0.8932989690721651	10.15	13	0.6282264543341115	0.030927835051546393	0.23711340206185566	0.12371134020618557	0.08762886597938144	0.030927835051546393	0	0.0	1.0	0.0	0	13	7	0.3384860602396529	0.3247422680412371	0.1538461538461538	0.3846153846153846	0.0	0.5384615384615384	-0.676240959894806	0.0769230769230769	0.0769230769230769	25	0.7938144329896907			0.48496652143698665
Q96M78	2	Evidence at transcript level	137	15527.681265000012	-0.26204379562043806	6.96	7	0.4508078109368633	0.021897810218978103	0.19708029197080293	0.08759124087591241	0.043795620437956206	0.072992700729927	1	0.0	1.0	0.0	0	7	4	0.2577662059264657	0.4233576642335766	0.0	0.2857142857142857	0.1428571428571428	0.7142857142857143	-0.2169711050529465	0.0	0.0	27	0.8978102189781022			0.5228699860417704
Q96M85	2	Evidence at transcript level	177	19601.285165000016	-0.5768361581920907	10.23	6	0.3061023779559913	0.02824858757062147	0.1751412429378531	0.096045197740113	0.03954802259887006	0.05649717514124294	0	0.0	1.0	0.0	0	6	3	0.1531466711591296	0.2937853107344633	0.0	0.5	0.0	0.6666666666666666	-0.3683446455505279	0.0	0.0	34	0.5706214689265536			0.3545604977028605
Q96MF0	5	Uncertain	132	14639.608465000012	-0.37348484848484836	8.5	5	0.3415391888351295	0.06818181818181818	0.1590909090909091	0.06060606060606061	0.06818181818181818	0.08333333333333333	0	0.0	1.0	0.0	0	5	1	0.0683521771753175	0.1363636363636363	0.0	0.8	0.0	0.4	-0.1520584644114056	0.0	0.2	35	0.5303030303030303			0.44818530925093736
Q96MF4	1	Evidence at protein level	163	18252.466665000007	-1.3840490797546015	11.34	9	0.49308403982777504	0.018404907975460124	0.3374233128834356	0.08588957055214724	0.06748466257668712	0.03067484662576687	2	0.05555555555555555	1.0	0.0	0	9	4	0.2192815399071884	0.294478527607362	0.2222222222222222	0.3333333333333333	0.2222222222222222	0.2222222222222222	-1.0193651410318076	0.1111111111111111	0.0	26	0.6993865030674846			0.6863470160856622
Q96MH7	1	Evidence at protein level	638	72884.06136499997	-0.4689655172413793	7.99	38	0.5213759948104124	0.02821316614420063	0.22884012539184953	0.05172413793103448	0.047021943573667714	0.08620689655172414	6	0.0	1.0	0.0	0	38	20	0.2745830592990336	0.3934169278996865	0.1578947368421052	0.3421052631578947	0.131578947368421	0.5	-0.3594115212512956	0.0263157894736842	0.0263157894736842	32	0.7931034482758621	ENSG00000172244	0.0	0.7095142128631041
Q96MT0	1	Evidence at protein level	163	16963.397665000015	0.18711656441717803	5.18	6	0.3537027262161984	0.006134969325153374	0.17177914110429449	0.03067484662576687	0.11042944785276074	0.018404907975460124	1	0.0	1.0	0.0	0	6	2	0.1179739425989818	0.1595092024539877	0.5	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.0988011525511525	0.0	0.0	35	0.4907975460122699			0.8525546862805299
Q96MT4	2	Evidence at transcript level	127	13895.809165000013	-0.3354330708661418	7.74	7	0.5037490020826717	0.05511811023622047	0.16535433070866143	0.12598425196850394	0.07874015748031496	0.09448818897637795	0	0.0	1.0	0.0	0	7	2	0.1440224633276276	0.1102362204724409	0.2857142857142857	0.5714285714285714	0.0	0.4285714285714285	-0.3558039579468151	0.0	0.0	43	0.5826771653543307			0.5983358608593123
Q96N68	5	Uncertain	181	19136.494465000014	0.32430939226519323	7.49	4	0.2090246992371493	0.10497237569060773	0.09392265193370165	0.09392265193370165	0.09392265193370165	0.055248618784530384	0	0.018518518518518517	1.0	0.0	0	4	2	0.1045859485587298	0.287292817679558	0.5	0.25	0.0	0.75	-0.382159090909091	0.0	0.0	48	0.430939226519337			0.4376376724068717
Q96NJ1	2	Evidence at transcript level	140	14269.083865000011	-0.41214285714285703	11.99	6	0.42048950421527254	0.03571428571428571	0.17142857142857143	0.1357142857142857	0.1357142857142857	0.05	0	0.0	1.0	0.0	0	6	2	0.1402515205651033	0.1428571428571428	0.0	0.5	0.0	0.0	-0.2515001202501203	0.0	0.0	37	0.5285714285714286			0.3359893918075657
Q96PS6	4	Predicted	74	8424.954464999997	0.44459459459459455	8.34	4	0.47478001413744153	0.05405405405405406	0.10810810810810811	0.06756756756756757	0.0	0.12162162162162163	0	0.0	1.0	0.0	0	4	1	0.1187765530099069	0.1081081081081081	0.5	0.5	0.0	0.0	0.5643749999999998	0.0	0.25	30	0.9594594594594594			0.3368074760646986
Q96T59	1	Evidence at protein level	188	20650.822664999992	-0.3015957446808512	8.14	10	0.48424220972796794	0.031914893617021274	0.22340425531914893	0.1276595744680851	0.06382978723404255	0.0425531914893617	0	0.029585798816568046	0.8	0.2	1	8	7	0.3391836280796566	0.4414893617021276	0.2	0.1	0.0	0.5	-0.0878333333333333	0.0	0.1	52	0.5957446808510638			0.5192735971976974
Q9BR46	5	Uncertain	151	17183.17776500002	-0.9278145695364242	9.18	7	0.407375172144126	0.013245033112582781	0.2185430463576159	0.06622516556291391	0.0728476821192053	0.08609271523178808	1	0.0	1.0	0.0	0	7	2	0.1164656492136165	0.1788079470198675	0.4285714285714285	0.2857142857142857	0.1428571428571428	0.7142857142857143	-0.6077106632126535	0.0	0.0	30	0.847682119205298			0.6614257983075793
Q9BRP9	5	Uncertain	147	15625.339165000009	-0.7557823129251704	8.94	7	0.44799027567220145	0.02040816326530612	0.2108843537414966	0.08843537414965986	0.1360544217687075	0.05442176870748299	1	0.0	1.0	0.0	0	7	2	0.1280767397463015	0.2585034013605442	0.2857142857142857	0.4285714285714285	0.1428571428571428	0.4285714285714285	-0.3719022831804787	0.0	0.1428571428571428	26	0.7891156462585034			0.5925312606597661
Q9BTD1	5	Uncertain	123	13316.686965000015	-0.09186991869918698	9.69	7	0.5256562700916498	0.04065040650406504	0.17886178861788618	0.12195121951219512	0.07317073170731707	0.04065040650406504	0	0.0	1.0	0.0	0	7	3	0.2254300212744751	0.2764227642276423	0.5714285714285714	0.4285714285714285	0.0	0.2857142857142857	-0.0163071415857312	0.1428571428571428	0.1428571428571428	24	0.934959349593496			0.42645434978741376
Q9BTK2	5	Uncertain	45	4915.642764999998	-0.5400000000000001	11.67	3	0.6102965865136462	0.022222222222222223	0.26666666666666666	0.1111111111111111	0.1111111111111111	0.044444444444444446	0	0.0	1.0	0.0	0	3	2	0.4071227290707406	0.4444444444444444	0.3333333333333333	0.0	0.0	0.6666666666666666	-0.1076923076923076	0.0	0.0	13	0.7333333333333333			0.5507902969006242
Q9BXW3	5	Uncertain	62	6988.108965000001	0.15322580645161307	4.37	2	0.28620045995519183	0.06451612903225806	0.20967741935483872	0.06451612903225806	0.08064516129032258	0.11290322580645161	0	0.0	1.0	0.0	0	2	0	0.0	0.0	1.0	1.0	0.0	0.5	0.299025974025974	0.0	0.0	28	0.8064516129032258			0.7008756782994636
Q9BZ98	5	Uncertain	90	10490.370265000003	-0.1622222222222222	9.68	6	0.5719531197119283	0.05555555555555555	0.16666666666666666	0.08888888888888889	0.044444444444444446	0.12222222222222222	1	0.0	1.0	0.0	0	6	0	0.0	0.0	0.8333333333333334	0.6666666666666666	0.1666666666666666	0.3333333333333333	-0.1277954144620811	0.0	0.1666666666666666	27	0.8555555555555555			0.35467265153921335
Q9BZA0	5	Uncertain	68	7782.1152649999985	-0.9970588235294119	10.26	3	0.3854993016477764	0.04411764705882353	0.3088235294117647	0.10294117647058823	0.029411764705882353	0.04411764705882353	0	0.0	1.0	0.0	0	3	0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	-0.2266164994425864	0.0	0.0	23	0.7058823529411765			0.5168542016873372
Q9BZK8	4	Predicted	76	8368.789665000002	-0.044736842105263096	8.79	5	0.5974579598900697	0.06578947368421052	0.18421052631578946	0.10526315789473684	0.039473684210526314	0.09210526315789473	0	0.0	1.0	0.0	0	5	1	0.1195719016087694	0.1578947368421052	0.4	0.6	0.0	0.8	0.5937268170426065	0.0	0.4	19	0.881578947368421			0.4375167787880241
Q9BZS9	5	Uncertain	49	5618.507664999999	0.06734693877551018	6.21	3	0.5339496141810461	0.08163265306122448	0.16326530612244897	0.061224489795918366	0.04081632653061224	0.16326530612244897	0	0.0	1.0	0.0	0	3	1	0.1781045915976215	0.1428571428571428	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.2419242550821499	0.0	0.3333333333333333	19	0.8979591836734694			0.5306822601167724
Q9H0A3	2	Evidence at transcript level	160	17962.931565000017	0.27812499999999984	9.15	8	0.4453616032022105	0.0125	0.14375	0.05625	0.03125	0.125	1	0.0	1.0	0.0	0	8	6	0.3342366420992937	0.625	0.25	0.125	0.125	0.25	0.2071706349206349	0.0	0.25	25	0.88125			0.4756670324524839
Q9H1L0	4	Predicted	117	12410.073865000006	-0.2726495726495725	6.88	7	0.5640578836312992	0.05982905982905983	0.1623931623931624	0.08547008547008547	0.08547008547008547	0.05128205128205128	0	0.0	0.8571428571428571	0.1428571428571428	1	6	1	0.080632616935969	0.0683760683760683	0.2857142857142857	0.5714285714285714	0.0	0.7142857142857143	-0.1789729370008873	0.0	0.0	30	0.8803418803418803			0.6878001425867257
Q9H2U6	5	Uncertain	94	11474.420565000006	-0.8404255319148937	7.87	5	0.4357518509693912	0.05319148936170213	0.35106382978723405	0.05319148936170213	0.02127659574468085	0.0851063829787234	0	0.0	1.0	0.0	0	5	1	0.0872098316512319	0.0744680851063829	0.6	0.4	0.0	0.4	-0.8038095238095236	0.2	0.0	21	0.7021276595744681			0.5666064782286215
