ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density
ENSG00000181031	Q9UNE2	315	34464	-0.6765	9.23	0	0	13	1	315	315	0	0	0	0	0	0	0	0	0	1	0.03492063492063492	0.2634920634920635	0.08253968253968254	0.09841269841269841	0.05396825396825397	0	0.02027027027027027	0.39862542955326463	0.0786842105263158	0.0811842105263158	2	0.1111111111111111	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	4	cc	0.3772	62.0	2719.0	10.0	58.69805075395366	0.6813620637007598	1.0	308.0	1463.0	945.0	58.11688311688312	55.22898154477102	1.548148148148148	0.0	0.0			0.0	5.0	5.0	0.0				0.0	138.0	1.0	1.0	0.0	0.0	3.4176349965823647
ENSG00000204564	Q5SQH8	315	35794	-0.3289	8.93	0	0	11	1	315	315	0	0	0	0	0	0	0	0	0	1	0.01904761904761905	0.17777777777777778	0.1365079365079365	0.05714285714285714	0.10476190476190476	2	0.0033783783783783786	0.09965635738831616	0.10285714285714284	0.20249766573295983	3	0.15555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.3073	20.0	1882.0	6.0	59.29861849096706	0.5768217573123896	0.625	99.0	292.0	1488.0	66.66666666666666	38.6986301369863	0.1962365591397849	0.0	0.0			0.0	0.0	0.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0	0.0
ENSG00000164011	Q5VV52	315	35810	-1.1257	7.84	0	0	14	1	315	315	0	0	0	0	0	3	0	0	0	1	0.050793650793650794	0.27936507936507937	0.06666666666666667	0.0761904761904762	0.06349206349206349	3	0.0	0.45017182130584193	0.07038461538461538	0.15205128205128207	3	0.11746031746031746	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.391	17.0	1874.0	4.0	51.974386339381006	0.6401851134005976	0.1875	262.0	664.0	945.0	46.94656488549619	49.09638554216868	0.7026455026455026	0.0	0.0			0.0	1.0	1.0	6.0	12.0	11.5	0.0036	1.0	134.0	1.0	1.0	1.0	0.0	1.506024096385542
ENSG00000186103	A6NJG6	315	35617	-0.5867	7.43	0	0	10	1	315	315	0	0	0	0	0	0	0	0	0	2	0.009523809523809525	0.18412698412698414	0.08888888888888889	0.025396825396825397	0.10793650793650794	3	0.0	0.1718213058419244	0.04375	0.08587669683257919	3	0.14603174603174604	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.2808	2.0	5047.0	5.0	42.83732910639984	0.5902001803119257	0.75	77.0	4022.0	945.0	45.45454545454545	41.47190452511189	4.256084656084656	0.0	0.0			0.0	0.0	0.0	0.0				0.0	2.0	1.0	0.0	0.0	0.0	0.0
ENSG00000123154	Q9BRX9	315	34343	-0.3051	5.25	0	0	15	1	315	315	0	0	0	0	0	0	0	0	0	1	0.044444444444444446	0.24761904761904763	0.04126984126984127	0.10158730158730159	0.07301587301587302	1	0.0	0.3127147766323024	0.039999999999999994	0.039999999999999994	1	0.044444444444444446	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	5	2	5	cc	0.4368	32.0	1450.0	11.0	59.310344827586206	0.6840841129663106	0.875	342.0	160.0	945.0	55.84795321637427	51.24999999999999	0.1693121693121693	1.0	1.0	80.0	80.0	1.0	0.0	0.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0	0.0
ENSG00000164933	Q9H2D1	315	35407	0.0349	9.79	6	0	16	1	315	315	0	0	0	0	0	0	0	0	0	1	0.012698412698412698	0.18095238095238095	0.031746031746031744	0.08888888888888889	0.12698412698412698	1	0.0	0.054982817869415807	0.0	0.0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	cc	0.4519	6.0	2891.0	7.0	40.19370460048426	0.4792222825023366	0.25	170.0	1773.0	945.0	70.0	35.19458544839256	1.876190476190476	0.0	0.0			0.0	8.0	8.0	0.0				0.0	147.0	1.0	1.0	1.0	0.0	4.512126339537507
ENSG00000006116	O60359	315	35549	-0.2219	9.84	4	0	11	1	315	315	0	1	0	0	0	0	0	0	0	1	0.01904761904761905	0.21587301587301588	0.0380952380952381	0.06031746031746032	0.11428571428571428	2	0.0	0.2508591065292096	0.07038461538461538	0.10038461538461538	2	0.09206349206349207	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	10	cc	0.3094	5.0	1917.0	4.0	52.321335419926974	0.6237929430933137	0.5	420.0	549.0	945.0	58.333333333333336	48.26958105646631	0.580952380952381	0.0	0.0			0.0	3.0	3.0	7.0	23.0	16.571428571428573	0.8158857142857142	1.0	0.0	0.0	0.0	0.0	0.0	5.46448087431694
ENSG00000148690	Q70Z53	315	37548	-1.3117	8.27	0	0	17	1	315	315	0	4	0	0	0	5	0	0	0	1	0.022222222222222223	0.42857142857142855	0.009523809523809525	0.05396825396825397	0.10476190476190476	0	0.0	0.9415807560137457	0.08714285714285713	0.15480952380952379	3	0.1365079365079365	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	cc	0.4528	45.0	3109.0	14.0	38.14731424895465	0.4953657124893555	0.5	218.0	1943.0	945.0	71.55963302752293	36.12969634585692	2.056084656084656	0.0	0.0			0.0	7.0	7.0	38.0	86.0	46.76315789473684	0.1492842105263157	1.0	141.0	1.0	1.0	1.0	0.0	3.6026762738033966
ENSG00000137960	Q8TF65	315	34354	-0.2495	6.39	0	0	11	1	315	315	0	0	0	0	0	0	0	0	0	1	0.009523809523809525	0.30158730158730157	0.031746031746031744	0.10793650793650794	0.06984126984126984	0	0.0	0.48109965635738833	0.08666666666666667	0.11833333333333335	2	0.0761904761904762	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.3202	28.0	3778.0	6.0	37.37427210164108	0.5177042521676813	0.4375	129.0	2701.0	945.0	75.96899224806202	32.35838578304332	2.8582010582010584	0.0	0.0			0.0	4.0	4.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0	1.4809329877823028
ENSG00000134001	P05198	315	36112	-0.4533	4.73	0	0	22	1	315	315	0	1	0	0	0	5	0	0	0	1	0.015873015873015872	0.3333333333333333	0.031746031746031744	0.04126984126984127	0.06349206349206349	1	0.0	0.6151202749140894	0.04441176470588236	0.11482843137254903	4	0.18095238095238095	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	2	12	cc	0.6092	24.0	4154.0	8.0	38.27636013480982	0.5187575615403863	0.375	130.0	3076.0	945.0	60.76923076923077	36.41092327698309	3.255026455026455	1.0	2.0	6.0	8.0	0.0	16.0	14.0	79.0	45.0	22.670886075949365	0.381353164556962	1.0	158.0	1.0	1.0	1.0	0.0	5.201560468140442
ENSG00000100379	Q8N5Z5	314	34888	-0.636	4.48	0	0	11	1	314	314	0	0	0	0	0	0	0	0	0	1	0.025477707006369428	0.2611464968152866	0.08598726114649681	0.07643312101910828	0.06050955414012739	0	0.04745762711864407	0.3689655172413793	0.013333333333333336	0.013333333333333336	1	0.03821656050955414	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.3153	17.0	1760.0	9.0	64.0340909090909	0.707645033306791	0.5625	19.0	796.0	942.0	89.47368421052632	62.93969849246231	0.8450106157112527	0.0	0.0			0.0	2.0	2.0	0.0				0.0	110.0	0.0	1.0	1.0	0.0	2.5125628140703515
ENSG00000241128	Q96R54	314	34780	0.9398	8.4	7	0	6	1	314	314	2	0	1	0	0	0	0	0	0	3	0.03821656050955414	0.08280254777070063	0.04777070063694268	0.050955414012738856	0.1337579617834395	4	0.0	0.0	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	cc	0.1725	2.0	1791.0	5.0	41.65270798436628	0.552095779248622	0.625	704.0	142.0	942.0	43.03977272727273	33.098591549295776	0.1507430997876857	0.0	0.0			0.0	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103381	Q9BRF8	314	35548	-0.3653	6.13	0	0	17	1	314	314	0	0	0	0	0	2	0	0	0	1	0.01910828025477707	0.25477707006369427	0.041401273885350316	0.07643312101910828	0.10509554140127389	1	0.0	0.2689655172413793	0.042333333333333334	0.05932163742690057	3	0.16560509554140126	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	cc	0.4782	15.0	6143.0	4.0	44.16408920722774	0.6989814542330293	0.625	111.0	5087.0	942.0	60.36036036036037	41.26204049538038	5.400212314225053	0.0	0.0			0.0	5.0	4.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0	0.9828975820719481
ENSG00000188324	A6NF89	314	35963	0.715	8.84	7	0	10	1	314	314	1	0	1	0	0	0	0	0	0	3	0.03503184713375796	0.13694267515923567	0.044585987261146494	0.022292993630573247	0.12738853503184713	3	0.0	0.0	0.03	0.03	1	0.050955414012738856	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	cc	0.2781	1.0	1521.0	2.0	40.17094017094017	0.5363465398161567	0.5	276.0	300.0	942.0	31.88405797101449	51.33333333333333	0.3184713375796178	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000181733	Q8NG97	314	34444	0.7201	7.69	7	0	7	1	314	314	1	0	0	0	0	0	0	0	0	2	0.03184713375796178	0.10509554140127389	0.041401273885350316	0.06369426751592357	0.09872611464968153	2	0.0	0.0	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	cc	0.2032	1.0	1755.0	3.0	51.68091168091168	0.6206222921959916	0.875	623.0	187.0	942.0	48.63563402889245	43.31550802139038	0.1985138004246284	0.0	0.0			0.0	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144199	Q6P2I3	314	34613	0.0596	6.02	0	0	9	85	314	230	0	0	0	0	0	0	0	0	0	1	0.02608695652173913	0.20869565217391303	0.0782608695652174	0.06521739130434782	0.08695652173913043	0	0.0	0.10679611650485436	0.02428571428571427	0.02428571428571427	1	0.06086956521739131	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.26	44.0	1431.0	9.0	57.3025856044724	0.6555422541592466	0.0	314.0	172.0	942.0	62.42038216560509	60.46511627906976	0.1825902335456475	0.0	0.0			0.0	0.0	0.0	0.0				0.0	84.0	1.0	1.0	0.0	0.0	0.0
ENSG00000138796	Q16836	314	34294	-0.1285	8.87	0	0	13	13	314	302	0	18	0	0	0	5	0	0	0	1	0.0033112582781456954	0.24503311258278146	0.03642384105960265	0.06622516556291391	0.0728476821192053	2	0.0	0.2589928057553957	0.042333333333333334	0.08156410256410257	3	0.1357615894039735	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.3791	47.0	1803.0	8.0	46.1453133666112	0.60994639679498	0.9375	44.0	814.0	942.0	75.0	40.2948402948403	0.8641188959660298	0.0	0.0			0.0	1.0	1.0	3.0	68.0	52.66666666666666	0.6596666666666667	1.0	153.0	1.0	1.0	1.0	0.0	1.2285012285012287
ENSG00000141873	Q9BRY0	314	33601	0.6946	6.88	8	0	7	1	314	314	0	1	0	0	0	1	0	0	0	1	0.009554140127388535	0.16560509554140126	0.03503184713375796	0.09872611464968153	0.08598726114649681	0	0.0	0.06206896551724138	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	3	cc	0.2083	18.0	1367.0	3.0	65.25237746891001	0.7365728685143238	0.875	195.0	227.0	942.0	67.6923076923077	65.63876651982379	0.2409766454352441	0.0	0.0			0.0	0.0	0.0	55.0	72.0	54.36363636363637	0.5272872727272727	1.0	153.0	1.0	1.0	1.0	0.0	0.0
ENSG00000103316	Q14894	314	33776	0.0917	4.8	0	0	13	1	314	314	0	0	0	0	0	0	0	0	0	1	0.009554140127388535	0.21656050955414013	0.04777070063694268	0.06687898089171974	0.0732484076433121	3	0.0	0.17586206896551723	0.031666666666666676	0.0476923076923077	3	0.1178343949044586	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6	cc	0.3849	24.0	1244.0	8.0	52.331189710610936	0.6453089056173203	0.4375	39.0	260.0	942.0	64.1025641025641	37.30769230769231	0.2760084925690021	0.0	0.0			0.0	0.0	0.0	0.0				0.0	126.0	1.0	1.0	1.0	0.0	0.0
ENSG00000153230	Q8NGZ2	314	34861	0.8557	8.48	7	0	7	1	314	314	1	0	1	0	0	0	0	0	0	3	0.041401273885350316	0.1178343949044586	0.028662420382165606	0.03821656050955414	0.10191082802547771	1	0.0	0.0034482758620689655	0.008571428571428563	0.008571428571428563	1	0.044585987261146494	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	cc	0.2008	1.0	945.0	1.0	46.56084656084656	0.5694623411501183	0.0	0.0	0.0	942.0			0.0	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	
ENSG00000119888	P16422	314	34932	-0.3412	7.53	1	1	15	24	314	291	0	0	0	0	3	0	6	0	0	1	0.041237113402061855	0.27147766323024053	0.020618556701030927	0.05154639175257732	0.06529209621993128	3	0.025735294117647058	0.3895131086142322	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	7	cc	0.4294	23.0	1547.0	9.0	44.34389140271493	0.5392640551909483	0.8125	195.0	407.0	942.0	77.94871794871796	30.71253071253071	0.4320594479830149	1.0	1.0	4.0	4.0	0.0	0.0	0.0	4.0	99.0	72.25	0.14395	1.0	163.0	1.0	1.0	1.0	0.0	0.0
ENSG00000167645	Q5BJH7	314	34435	0.3522	9.42	5	0	8	1	314	314	0	2	0	0	0	1	0	0	0	1	0.006369426751592357	0.1464968152866242	0.06369426751592357	0.07643312101910828	0.11464968152866242	0	0.0	0.034482758620689655	0.039999999999999994	0.053000000000000005	2	0.09235668789808917	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7	4	7	cc	0.2323	29.0	2769.0	8.0	62.91079812206573	0.6682658136312489	0.5	30.0	1794.0	942.0	73.33333333333333	62.87625418060201	1.904458598726115	0.0	0.0			0.0	3.0	3.0	19.0	42.0	37.78947368421053	0.6857578947368421	1.0	163.0	1.0	1.0	1.0	0.0	1.6722408026755853
ENSG00000118785	P10451	314	35423	-1.2785	4.13	0	1	11	17	314	298	0	1	0	0	7	42	0	0	0	1	0.0	0.34563758389261745	0.050335570469798654	0.020134228187919462	0.05704697986577181	2	0.03225806451612903	0.6715328467153284	0.07166666666666667	0.2498690476190476	5	0.2751677852348993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6	cc	0.3105	34.0	1561.0	7.0	41.12748238308777	0.5938992626965857	0.625	101.0	515.0	942.0	59.4059405940594	27.96116504854369	0.5467091295116773	1.0	6.0	3.0	3.0	0.0	1.0	1.0	0.0				0.0	102.0	0.0	1.0	0.0	0.0	1.941747572815534
ENSG00000176623	Q96DB5	314	35808	-0.379	8.73	0	0	22	1	314	314	0	1	0	0	0	0	0	0	0	1	0.012738853503184714	0.25477707006369427	0.03503184713375796	0.054140127388535034	0.1178343949044586	1	0.0	0.3310344827586207	0.06833333333333336	0.10133333333333337	3	0.14331210191082802	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	3	3	5	cc	0.6144	54.0	2970.0	10.0	40.94276094276094	0.5164806835984632	0.875	66.0	1959.0	942.0	65.15151515151516	38.233792751403776	2.079617834394905	0.0	0.0			0.0	0.0	0.0	3.0	58.0	56.66666666666666	0.0987666666666666	1.0	145.0	1.0	1.0	1.0	0.0	0.0
ENSG00000168286	Q96EK4	314	34455	-0.5745	9.3	0	0	8	1	314	314	0	0	0	0	0	0	0	0	0	1	0.01910828025477707	0.2070063694267516	0.054140127388535034	0.06369426751592357	0.044585987261146494	2	0.15932203389830507	0.25517241379310346	0.07142857142857142	0.08442857142857144	2	0.09235668789808917	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	3	4	cc	0.2322	1.0	1876.0	1.0	59.7547974413646	0.6293750021949123	0.6875	235.0	696.0	942.0	82.5531914893617	47.41379310344828	0.7388535031847133	1.0	2.0	2.5	3.0	0.0	4.0	4.0	11.0	50.0	37.90909090909091	0.7331818181818182	1.0	124.0	1.0	1.0	1.0	0.0	5.74712643678161
ENSG00000007038	Q9Y6M0	314	34884	-0.1636	6.7	0	1	11	42	288	247	3	0	5	1	0	0	0	0	1	1	0.03643724696356275	0.14979757085020243	0.048582995951417005	0.0931174089068826	0.13765182186234817	3	0.0	0.026905829596412557	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	cc	0.3153	19.0	1091.0	6.0	59.02841429880843	0.622918554927406	1.0	32.0	114.0	942.0	78.125	51.75438596491229	0.1210191082802547	0.0	0.0			0.0	0.0	0.0	0.0				0.0	140.0	1.0	1.0	1.0	0.0	0.0
ENSG00000104332	Q8N474	314	35386	-0.441	8.89	0	1	11	32	314	283	0	0	0	0	1	0	8	0	0	1	0.05653710247349823	0.26501766784452296	0.07773851590106007	0.038869257950530034	0.09540636042402827	2	0.011363636363636364	0.29343629343629346	0.039999999999999994	0.05698830409356723	3	0.18021201413427562	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	6	cc	0.3109	6.0	4464.0	3.0	49.91039426523297	0.7357472200830837	0.75	314.0	3205.0	942.0	79.61783439490446	44.212168486739465	3.402335456475584	0.0	0.0			0.0	7.0	7.0	13.0	91.0	76.46153846153847	0.3682769230769231	1.0	5.0	0.0	0.0	0.0	0.0	2.1840873634945397
ENSG00000108528	Q02978	314	34062	0.1109	10.4	6	0	17	2	314	313	0	3	0	0	0	3	0	0	0	1	0.009584664536741214	0.18210862619808307	0.038338658146964855	0.10862619808306709	0.10223642172523961	0	0.0	0.14186851211072665	0.019615384615384618	0.019615384615384618	1	0.04153354632587859	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	4	cc	0.4991	14.0	1692.0	8.0	58.451536643026	0.6563886232954508	0.8125	136.0	611.0	942.0	76.47058823529412	53.51882160392799	0.648619957537155	0.0	0.0			0.0	6.0	6.0	4.0	32.0	28.0	0.926775	1.0	140.0	1.0	1.0	1.0	0.0	9.819967266775778
ENSG00000198171	Q96HY6	314	35611	-0.8	4.8	1	0	11	1	314	314	0	0	0	0	0	2	0	0	0	1	0.0	0.35987261146496813	0.03503184713375796	0.06369426751592357	0.04777070063694268	0	0.03389830508474576	0.5517241379310345	0.06833333333333336	0.07083333333333336	2	0.08917197452229299	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	4	cc	0.3089	24.0	1303.0	9.0	59.78511128165771	0.6475647930916805	0.75	55.0	303.0	942.0	63.63636363636363	49.83498349834984	0.321656050955414	0.0	0.0			0.0	2.0	2.0	18.0	27.0	19.05555555555556	0.4771499999999999	1.0	165.0	1.0	1.0	1.0	0.0	6.600660066006601
ENSG00000140299	Q12982	314	36018	-0.5236	4.43	0	0	11	1	314	314	0	0	0	0	0	6	0	0	0	1	0.009554140127388535	0.30254777070063693	0.06050955414012739	0.06050955414012739	0.08598726114649681	0	0.0	0.4689655172413793	0.0	0.0	0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	5	cc	0.3054	30.0	6111.0	10.0	36.90067092128948	0.4853901485189715	0.6875	243.0	4923.0	942.0	67.90123456790124	34.97867154174284	5.226114649681529	1.0	1.0	2.0	2.0	0.0	21.0	20.0	0.0				0.0	156.0	1.0	1.0	1.0	0.0	4.2656916514320535
ENSG00000144848	Q9NT62	314	35864	-0.5156	4.38	0	0	11	1	314	314	0	0	0	0	0	1	0	0	0	1	0.025477707006369428	0.2898089171974522	0.044585987261146494	0.06050955414012739	0.08598726114649681	0	0.006779661016949152	0.4068965517241379	0.031666666666666676	0.11290476190476192	5	0.2070063694267516	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	cc	0.3067	20.0	1568.0	12.0	48.46938775510204	0.5223406244694393	0.375	434.0	189.0	942.0	71.6589861751152	28.57142857142857	0.2006369426751592	0.0	0.0			0.0	1.0	1.0	0.0				0.0	148.0	1.0	1.0	1.0	0.0	5.291005291005291
ENSG00000213689	Q9NSU2	314	33212	0.0159	8.01	0	0	14	1	314	314	0	0	0	0	0	3	0	0	0	1	0.025477707006369428	0.1592356687898089	0.10828025477707007	0.0732484076433121	0.054140127388535034	1	0.0	0.020689655172413793	0.05399999999999999	0.05399999999999999	1	0.06369426751592357	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	8	5	9	cc	0.4215	6.0	1096.0	2.0	62.40875912408759	0.6735851413005041	0.9375	106.0	45.0	942.0	66.0377358490566	51.11111111111111	0.0477707006369426	0.0	0.0			0.0	0.0	0.0	0.0				0.0	60.0	0.0	1.0	0.0	0.0	0.0
ENSG00000115042	Q96GK7	314	34596	0.0096	6.66	0	0	10	85	314	230	0	0	0	0	0	0	0	0	0	1	0.02608695652173913	0.21739130434782608	0.0782608695652174	0.06956521739130435	0.0782608695652174	0	0.0	0.10679611650485436	0.02428571428571427	0.02428571428571427	1	0.06086956521739131	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.2891	67.0	4775.0	8.0	53.90575916230367	0.6494369807227572	0.0	171.0	3659.0	942.0	69.00584795321637	52.88330144848319	3.884288747346072	0.0	0.0			0.0	12.0	12.0	5.0	51.0	29.0	0.0127399999999999	1.0	153.0	1.0	1.0	1.0	0.0	3.2795845859524464
ENSG00000109132	Q99453	314	31621	-0.4306	9.1	0	0	8	1	314	314	0	0	0	0	0	0	0	0	0	1	0.01592356687898089	0.17834394904458598	0.07961783439490445	0.1305732484076433	0.07006369426751592	2	0.2	0.33793103448275863	0.0	0.0	1	0.07006369426751592	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.253	3.0	2785.0	3.0	54.1113105924596	0.6019490239234474	0.125	115.0	1725.0	942.0	49.56521739130435	47.82608695652174	1.8312101910828025	0.0	0.0			0.0	17.0	16.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0	9.855072463768115
ENSG00000186136	Q7RTR8	314	36262	0.7984	9.93	7	0	12	1	314	314	1	0	0	0	0	0	0	0	0	2	0.01592356687898089	0.12738853503184713	0.01910828025477707	0.028662420382165606	0.13694267515923567	3	0.0	0.034482758620689655	0.0	0.0	0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	cc	0.3309	1.0	945.0	1.0	39.25925925925926	0.5419907008388539	0.25	0.0	0.0	942.0			0.0	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	
ENSG00000179833	Q14140	314	33897	-0.4497	4.18	0	0	13	1	314	314	0	0	0	0	0	0	0	0	0	1	0.01910828025477707	0.22929936305732485	0.08917197452229299	0.04777070063694268	0.050955414012738856	1	0.0	0.13448275862068965	0.08323529411764703	0.12698529411764703	2	0.10509554140127389	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	2	4	cc	0.3835	7.0	5549.0	2.0	43.9358442962696	0.6445057822855446	0.125	298.0	4306.0	942.0	68.79194630872483	39.52624245239201	4.571125265392781	0.0	0.0			0.0	32.0	24.0	1.0	10.0	10.0	0.9669	1.0	164.0	1.0	1.0	1.0	0.0	7.431490942870413
ENSG00000106609	Q9NWD8	314	35052	0.0003	6.34	4	0	10	1	314	314	0	0	0	0	0	0	0	0	0	1	0.025477707006369428	0.16560509554140126	0.06687898089171974	0.041401273885350316	0.10509554140127389	6	0.0	0.05517241379310345	0.05735294117647059	0.14779250161603102	5	0.24522292993630573	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	cc	0.2853	40.0	4229.0	7.0	45.94466777015843	0.6281336459471378	0.5	255.0	3029.0	942.0	77.64705882352942	41.79597226807527	3.215498938428875	0.0	0.0			0.0	26.0	23.0	13.0	37.0	34.30769230769231	0.4295846153846154	1.0	167.0	1.0	1.0	1.0	0.0	8.583690987124463
ENSG00000165202	Q15612	314	35598	0.7513	8.96	7	0	7	1	314	314	1	0	1	0	0	0	0	0	0	2	0.03503184713375796	0.09554140127388536	0.03821656050955414	0.041401273885350316	0.13694267515923567	2	0.0	0.0	0.019615384615384618	0.019615384615384618	1	0.041401273885350316	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	cc	0.1966	1.0	945.0	1.0	49.2063492063492	0.6712990343798322	0.25	0.0	0.0	942.0			0.0	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	
