ensg	length	n_trypsin	n_lysc	n_gluc	n_gluc_de	n_chymotrypsin	n_aspn
ENSG00000156265	142	6	3	7	7	4	5
ENSG00000170367	142	7	6	3	4	7	4
ENSG00000198015	142	4	4	3	3	7	4
ENSG00000130656	142	11	8	3	8	7	7
ENSG00000163528	142	5	6	7	6	5	4
ENSG00000103187	142	9	6	5	9	8	8
ENSG00000173486	142	7	8	3	8	6	3
ENSG00000197045	142	8	6	4	6	6	6
ENSG00000105205	142	7	7	8	9	9	5
ENSG00000188784	142	7	5	3	7	10	2
ENSG00000101888	142	6	5	3	8	9	7
ENSG00000163319	142	6	4	1	3	5	2
ENSG00000110680	141	9	4	3	5	2	6
ENSG00000197430	141	6	3	7	6	3	3
ENSG00000131943	141	4	3	5	5	5	0
ENSG00000101441	141	9	3	8	8	7	5
ENSG00000170373	141	6	3	6	8	9	5
ENSG00000132963	141	8	5	8	7	9	4
ENSG00000104826	141	7	1	2	5	4	3
ENSG00000180697	141	5	4	4	6	6	2
ENSG00000197223	141	4	6	7	7	4	5
ENSG00000117533	141	6	6	4	5	3	6
ENSG00000215712	141	8	6	2	4	9	2
ENSG00000170369	141	8	2	8	7	8	7
ENSG00000135390	141	5	2	1	2	5	1
ENSG00000179933	140	5	2	6	8	5	5
ENSG00000172336	140	5	3	1	5	5	6
ENSG00000179029	140	3	0	3	5	9	2
ENSG00000133935	140	6	0	1	3	8	1
ENSG00000162076	140	8	5	5	6	1	1
ENSG00000115163	140	4	3	5	7	4	3
ENSG00000169193	140	8	7	3	4	5	4
ENSG00000145782	140	3	3	7	8	4	7
ENSG00000125691	140	9	9	4	8	3	5
ENSG00000184924	140	8	6	5	8	4	3
ENSG00000108518	140	9	9	2	9	8	5
ENSG00000120509	140	7	3	6	6	9	3
ENSG00000176956	140	6	5	0	7	3	7
ENSG00000070087	140	7	7	5	7	7	4
ENSG00000197416	140	8	10	7	9	5	5
ENSG00000167515	140	9	6	6	11	10	8
ENSG00000196459	140	6	4	7	9	8	8
ENSG00000151353	140	4	2	2	3	8	2
ENSG00000214941	140	10	4	3	4	6	4
ENSG00000112304	140	5	6	5	9	3	4
ENSG00000145335	140	6	6	9	8	1	2
ENSG00000238227	139	7	1	1	1	7	0
ENSG00000179813	139	8	4	1	4	7	1
ENSG00000130520	139	9	7	6	7	5	2
ENSG00000215183	139	6	6	3	6	6	5
ENSG00000143771	139	2	1	4	5	8	2
ENSG00000243627	139	9	4	3	4	2	3
ENSG00000100744	139	4	3	8	9	9	5
ENSG00000177504	139	2	3	4	4	1	2
ENSG00000184162	139	8	3	8	8	7	4
ENSG00000189266	139	8	8	4	4	8	1
ENSG00000167523	139	9	4	7	8	3	5
ENSG00000111711	138	6	4	0	2	8	2
ENSG00000170498	138	6	3	8	8	2	0
ENSG00000147883	138	7	1	7	9	3	8
ENSG00000103145	138	8	1	3	8	5	2
ENSG00000188425	138	6	4	0	6	6	1
ENSG00000127472	138	5	6	2	7	7	3
ENSG00000183617	138	5	5	5	6	7	4
ENSG00000165623	138	8	2	6	7	5	6
ENSG00000143320	138	8	7	8	9	5	3
ENSG00000134200	138	6	3	2	6	9	2
ENSG00000128626	138	8	5	3	4	3	2
ENSG00000125831	138	4	5	6	6	9	3
ENSG00000108107	137	9	8	2	2	5	0
ENSG00000219200	137	4	0	1	1	7	1
ENSG00000132541	137	7	6	4	8	6	3
ENSG00000178096	137	8	0	6	6	2	1
ENSG00000101084	137	4	3	2	5	9	3
ENSG00000182154	137	6	7	5	5	10	2
ENSG00000147533	137	9	5	8	9	11	4
ENSG00000219545	137	4	4	9	9	4	8
ENSG00000166426	137	10	9	8	9	6	7
ENSG00000102760	137	5	2	7	6	4	7
ENSG00000099795	137	7	4	8	9	6	6
ENSG00000182180	137	10	7	5	6	6	3
ENSG00000273213	136	7	6	5	6	4	3
ENSG00000187051	136	8	6	4	5	1	4
ENSG00000269466	136	5	4	4	6	6	3
ENSG00000143553	136	8	2	5	7	2	5
ENSG00000160345	136	12	4	2	6	10	4
ENSG00000131469	136	5	5	1	5	6	3
ENSG00000204538	136	3	0	9	9	2	8
ENSG00000188710	136	7	2	6	6	7	2
ENSG00000168148	136	4	6	5	6	4	3
ENSG00000145354	135	9	7	5	7	4	4
ENSG00000169224	135	7	4	7	6	4	3
ENSG00000172410	135	8	4	7	9	6	2
ENSG00000114115	135	10	7	6	7	4	7
ENSG00000144713	135	8	9	3	5	7	2
ENSG00000164687	135	8	9	6	9	5	6
ENSG00000254440	135	4	5	7	7	3	1
ENSG00000177551	135	6	7	7	8	3	5
ENSG00000188375	135	4	4	5	6	4	3
ENSG00000139194	135	8	4	8	7	6	5
ENSG00000100097	135	9	5	6	11	8	8
ENSG00000182774	135	5	7	5	4	6	5
ENSG00000166347	134	6	4	6	6	7	6
ENSG00000074317	134	5	5	7	6	1	2
ENSG00000111215	134	3	0	4	6	3	4
ENSG00000145920	134	5	8	6	7	1	4
ENSG00000179751	134	4	2	4	7	6	4
ENSG00000137077	134	6	6	3	7	5	4
ENSG00000166292	134	5	4	4	4	5	0
ENSG00000099974	134	8	2	6	8	0	2
ENSG00000109208	134	3	0	1	2	7	1
ENSG00000157514	134	6	7	5	8	2	3
ENSG00000113525	134	6	2	9	10	5	2
ENSG00000142684	134	6	1	3	6	5	4
ENSG00000162444	134	5	5	7	8	9	7
ENSG00000114113	134	7	9	6	7	9	9
ENSG00000168993	134	5	7	6	7	2	3
ENSG00000101132	134	3	4	7	8	3	6
ENSG00000188729	133	7	6	2	8	5	10
ENSG00000183662	133	4	6	2	4	4	2
ENSG00000135211	133	5	5	3	5	8	3
ENSG00000138326	133	6	7	3	7	4	3
ENSG00000244355	133	3	1	3	4	1	1
ENSG00000121769	133	10	9	4	7	5	7
ENSG00000101448	133	6	7	0	4	8	4
ENSG00000142089	133	4	3	2	3	6	1
ENSG00000184599	133	4	1	2	4	5	2
ENSG00000088356	133	8	8	8	7	3	4
ENSG00000149806	133	3	4	4	4	3	1
ENSG00000186184	133	7	4	8	9	6	3
ENSG00000145384	132	8	5	10	9	8	4
ENSG00000214787	132	1	1	4	6	6	2
ENSG00000100079	132	10	4	5	9	6	7
ENSG00000188334	132	5	2	6	9	6	5
ENSG00000197980	132	7	8	9	8	6	4
ENSG00000185201	132	4	3	2	3	7	1
ENSG00000228300	132	2	0	2	1	3	2
ENSG00000159723	132	7	1	5	5	1	4
ENSG00000101440	132	4	2	2	5	2	3
ENSG00000170323	132	7	8	6	9	5	7
ENSG00000174749	132	7	2	6	5	4	4
ENSG00000205269	132	3	1	2	2	8	0
ENSG00000164434	132	7	8	6	8	8	8
ENSG00000205186	132	8	7	6	8	5	5
ENSG00000161981	132	4	4	7	9	4	5
ENSG00000124107	132	8	9	3	6	7	3
ENSG00000110665	132	4	1	3	4	3	3
ENSG00000219438	132	4	1	1	3	4	4
ENSG00000112306	132	7	8	8	9	3	9
ENSG00000109083	132	6	7	9	5	4	5
ENSG00000198574	132	9	9	7	7	6	3
ENSG00000118292	131	4	0	4	4	2	7
ENSG00000139223	131	8	7	8	6	3	5
ENSG00000102309	131	7	6	4	9	6	4
ENSG00000180354	131	3	2	5	7	9	8
ENSG00000108590	131	7	5	6	8	6	2
ENSG00000104660	131	4	1	1	3	8	1
ENSG00000181016	131	6	6	3	6	2	5
ENSG00000248099	131	7	0	3	5	6	2
ENSG00000065809	131	8	7	6	6	1	2
ENSG00000161610	131	6	2	1	2	1	0
ENSG00000261857	131	6	1	1	3	7	3
ENSG00000169446	131	5	3	2	5	9	5
ENSG00000164508	131	6	4	4	5	2	1
ENSG00000204978	130	8	2	4	6	0	2
ENSG00000148965	130	7	4	3	8	9	6
ENSG00000132570	130	8	4	6	6	4	3
ENSG00000196866	130	5	3	4	5	2	1
ENSG00000181218	130	5	3	4	5	2	1
ENSG00000158639	130	8	4	8	7	2	7
ENSG00000184270	130	6	4	4	5	2	1
ENSG00000239789	130	5	6	3	7	4	2
ENSG00000134419	130	9	7	3	5	5	4
ENSG00000126709	130	3	3	2	2	5	0
ENSG00000095932	130	6	3	5	3	6	3
ENSG00000162734	130	7	6	7	9	4	9
ENSG00000180573	130	5	3	4	5	2	1
ENSG00000065518	129	6	2	5	6	6	3
ENSG00000176532	129	4	5	7	7	3	1
ENSG00000163421	129	9	4	1	5	3	3
ENSG00000006128	129	7	5	4	5	9	3
ENSG00000246705	129	5	3	4	5	2	1
ENSG00000135940	129	8	5	4	5	2	3
ENSG00000204220	129	8	8	7	7	5	4
ENSG00000006327	129	7	1	3	5	8	1
ENSG00000221916	129	8	1	2	2	2	1
ENSG00000160181	129	5	3	5	6	2	2
ENSG00000131808	129	7	4	2	7	5	3
ENSG00000135070	129	8	8	5	5	4	2
ENSG00000184260	129	5	3	4	5	2	1
ENSG00000196711	129	6	3	4	4	5	1
ENSG00000100138	128	8	7	4	7	2	3
ENSG00000120333	128	7	4	1	4	5	5
ENSG00000212724	128	3	0	1	3	1	1
ENSG00000203877	128	5	4	2	6	4	6
ENSG00000274997	128	5	3	3	4	2	1
ENSG00000125879	128	6	4	5	6	10	4
ENSG00000133134	128	6	2	6	7	2	2
ENSG00000105968	128	5	3	1	4	1	2
ENSG00000213231	128	7	0	6	6	12	3
ENSG00000085063	128	6	5	4	6	8	3
ENSG00000163736	128	6	6	3	5	0	2
ENSG00000165264	128	8	8	8	8	6	2
ENSG00000213417	128	3	0	1	3	1	1
ENSG00000276368	128	5	3	3	4	2	1
ENSG00000127922	128	4	3	3	4	5	2
ENSG00000170231	128	8	8	9	8	8	4
ENSG00000162910	128	8	3	5	6	3	4
ENSG00000221983	128	6	6	5	5	4	4
ENSG00000167656	128	6	2	2	2	1	1
ENSG00000136732	128	2	2	4	4	2	5
ENSG00000186198	128	6	3	5	5	3	5
ENSG00000164032	128	5	3	1	4	1	2
ENSG00000111639	128	6	7	2	7	8	4
ENSG00000212725	128	3	0	1	3	1	1
ENSG00000120727	127	5	2	5	5	5	3
ENSG00000174307	127	9	6	7	6	8	1
ENSG00000136490	127	8	9	4	6	6	3
ENSG00000179010	127	4	3	7	6	3	4
ENSG00000146047	127	8	6	6	8	4	1
ENSG00000267467	127	6	3	3	6	3	3
ENSG00000277972	127	8	6	1	5	6	2
ENSG00000173267	127	8	8	9	9	0	1
ENSG00000113387	127	6	8	6	8	4	5
ENSG00000102898	127	7	4	2	9	8	6
ENSG00000163586	127	7	7	7	8	5	3
ENSG00000100142	127	3	2	5	4	2	1
ENSG00000151882	127	3	4	4	5	0	0
ENSG00000166793	127	8	5	5	5	7	0
ENSG00000185055	127	6	4	7	8	9	4
ENSG00000143158	127	8	6	2	2	7	1
ENSG00000276410	126	7	5	4	8	2	3
ENSG00000163273	126	5	6	2	8	3	3
ENSG00000275713	126	7	5	4	8	2	3
ENSG00000158373	126	7	5	4	8	2	3
ENSG00000184678	126	7	5	4	8	2	3
ENSG00000100028	126	6	5	4	6	4	2
ENSG00000197903	126	7	5	4	8	2	3
ENSG00000196890	126	7	5	4	8	2	3
ENSG00000066379	126	4	0	4	8	6	5
ENSG00000185130	126	7	5	4	8	2	3
ENSG00000233822	126	7	5	4	8	2	3
ENSG00000204619	126	5	2	6	6	1	2
ENSG00000186132	126	8	6	4	7	4	6
ENSG00000111678	126	7	5	7	6	7	2
ENSG00000274641	126	7	5	4	8	2	3
ENSG00000171053	126	9	4	5	7	4	3
ENSG00000137288	126	7	5	7	7	9	7
ENSG00000234289	126	7	5	4	8	2	3
ENSG00000167797	126	2	3	2	3	3	1
ENSG00000273703	126	7	5	4	8	2	3
ENSG00000124635	126	7	5	4	8	2	3
ENSG00000203814	126	7	5	4	8	2	3
ENSG00000169567	126	8	5	4	8	6	7
ENSG00000071082	125	7	8	5	6	7	2
ENSG00000054148	125	8	8	4	6	3	4
ENSG00000116586	125	6	3	5	8	7	3
ENSG00000156127	125	4	7	5	7	3	3
ENSG00000115128	125	8	6	6	7	6	3
ENSG00000105258	125	8	2	8	9	6	7
ENSG00000196636	125	7	5	7	7	7	2
ENSG00000164713	125	3	1	2	2	7	1
ENSG00000118181	125	5	5	2	6	3	4
ENSG00000168275	125	7	5	4	5	7	4
ENSG00000140941	125	4	5	6	6	6	4
ENSG00000188624	125	5	6	2	4	6	2
ENSG00000258102	125	4	5	6	6	7	4
ENSG00000185885	125	2	1	1	2	4	1
ENSG00000205423	125	7	4	1	1	8	2
ENSG00000101405	125	7	3	1	3	3	1
ENSG00000105185	125	10	6	6	7	2	2
ENSG00000173113	125	7	1	7	7	2	0
ENSG00000243927	125	8	4	6	8	2	4
ENSG00000133169	125	6	2	6	7	2	2
ENSG00000163794	124	8	0	5	7	1	2
ENSG00000145494	124	8	4	6	7	5	4
ENSG00000101443	124	6	4	3	4	1	4
ENSG00000109270	124	6	3	2	4	5	3
ENSG00000204869	124	6	3	5	8	7	3
ENSG00000120471	124	5	0	1	5	5	4
ENSG00000197780	124	4	4	5	6	8	6
ENSG00000049247	124	7	3	5	6	5	6
ENSG00000213977	124	5	6	5	10	4	4
ENSG00000163684	124	9	8	5	4	10	2
ENSG00000177202	124	4	1	3	3	3	3
ENSG00000159197	123	6	3	7	8	6	4
ENSG00000150783	123	8	8	8	7	7	5
ENSG00000131068	123	6	3	5	7	3	6
ENSG00000183155	123	5	3	2	4	5	5
ENSG00000180822	123	7	2	1	7	5	6
ENSG00000133678	123	2	1	0	1	9	0
ENSG00000069482	123	7	3	5	7	7	4
ENSG00000149300	123	7	3	6	8	5	2
ENSG00000124374	123	8	4	6	5	3	9
ENSG00000178287	123	8	3	2	5	4	1
ENSG00000128218	123	2	0	3	6	4	6
ENSG00000136942	123	4	7	4	6	0	2
ENSG00000129235	123	8	7	5	7	8	1
ENSG00000205643	123	6	4	5	6	5	1
ENSG00000172590	123	4	3	4	4	6	0
ENSG00000214518	123	3	0	1	3	2	1
ENSG00000113068	122	8	7	9	8	3	5
ENSG00000211450	122	7	4	7	7	2	0
ENSG00000157778	122	6	6	6	7	3	2
ENSG00000163584	122	4	4	5	6	7	4
ENSG00000165949	122	3	2	0	0	1	0
ENSG00000285480	122	8	4	5	7	3	1
ENSG00000203943	122	8	5	7	8	4	4
ENSG00000087884	122	10	7	5	8	5	3
ENSG00000187479	122	5	4	5	5	4	1
ENSG00000261652	121	7	5	2	6	5	3
ENSG00000242028	121	6	3	8	6	0	3
ENSG00000182600	121	2	0	4	4	0	3
ENSG00000204140	121	8	4	4	4	3	1
ENSG00000119801	121	7	3	5	6	8	4
ENSG00000166863	121	8	8	5	6	5	4
ENSG00000171224	121	6	0	1	2	5	1
ENSG00000143420	121	8	8	0	6	1	6
ENSG00000070031	121	4	0	2	5	3	2
ENSG00000182628	121	10	10	8	8	3	3
ENSG00000110200	121	1	0	6	4	4	5
ENSG00000116667	121	10	8	9	7	4	3
ENSG00000197696	121	6	2	1	4	4	2
ENSG00000101460	121	5	7	4	5	6	6
ENSG00000106399	121	7	5	5	7	6	6
ENSG00000125787	120	5	1	3	6	3	2
ENSG00000089063	120	6	4	0	1	6	1
ENSG00000111269	120	6	7	6	8	1	2
ENSG00000274736	120	7	4	3	7	6	5
ENSG00000102409	120	4	1	8	7	3	0
ENSG00000179673	120	4	2	3	4	5	3
ENSG00000148730	120	4	2	1	6	2	6
ENSG00000130545	120	3	2	4	4	3	0
ENSG00000204866	119	5	2	5	8	6	3
ENSG00000100027	119	8	2	5	5	7	0
ENSG00000228325	119	3	0	3	4	4	3
ENSG00000254901	119	7	4	9	11	5	4
ENSG00000175155	119	8	2	5	5	7	0
ENSG00000117318	119	4	1	8	9	2	3
ENSG00000008988	119	5	8	6	6	0	2
ENSG00000151366	119	8	4	5	6	6	6
ENSG00000090238	119	8	3	4	7	5	2
ENSG00000166710	119	6	7	6	5	5	3
ENSG00000167088	119	4	4	4	6	0	0
ENSG00000128524	119	7	4	7	8	6	7
ENSG00000188958	119	5	5	3	5	6	5
ENSG00000139190	118	4	3	5	4	2	2
ENSG00000120215	118	5	4	4	5	7	1
ENSG00000174917	118	4	5	3	4	5	2
ENSG00000135185	118	4	2	2	3	6	3
ENSG00000099977	118	7	3	5	7	2	3
ENSG00000105887	118	6	5	7	7	6	8
ENSG00000125743	118	8	7	1	5	4	2
ENSG00000213760	118	6	2	5	6	1	2
ENSG00000119559	118	7	1	7	7	2	5
ENSG00000235272	118	7	2	3	7	7	3
ENSG00000103363	118	7	6	6	5	7	6
ENSG00000187840	118	3	2	3	6	2	7
ENSG00000169612	118	8	3	3	7	7	3
ENSG00000268182	118	5	4	7	6	6	2
ENSG00000172586	118	6	5	5	4	2	1
ENSG00000136888	118	6	3	6	6	3	2
ENSG00000151418	118	5	5	9	8	2	5
ENSG00000189152	118	8	4	6	7	8	3
ENSG00000203667	118	6	4	4	4	7	2
ENSG00000276566	117	4	0	2	3	5	3
ENSG00000211966	117	6	4	3	7	4	3
ENSG00000163633	117	8	8	6	7	4	1
ENSG00000122042	117	8	4	4	6	5	3
ENSG00000224659	117	1	1	7	5	2	5
ENSG00000187944	117	5	2	3	6	5	4
ENSG00000242076	117	4	0	2	7	5	7
ENSG00000242371	117	4	0	1	4	5	4
ENSG00000224902	117	2	1	7	6	2	4
ENSG00000242580	117	4	0	1	2	8	2
ENSG00000157017	117	4	2	2	6	7	5
ENSG00000236362	117	2	1	7	5	2	4
ENSG00000256977	117	4	3	7	7	3	2
ENSG00000215269	117	2	1	7	5	2	4
ENSG00000034713	117	8	8	4	9	4	7
ENSG00000211640	117	2	1	1	4	4	4
ENSG00000161920	117	7	3	4	7	4	5
ENSG00000239975	117	4	0	2	7	5	7
ENSG00000243466	117	4	1	2	5	5	3
ENSG00000239819	117	4	0	1	4	7	2
ENSG00000115350	117	6	3	3	4	3	4
ENSG00000253250	117	4	4	2	5	5	2
ENSG00000274274	117	2	1	7	5	2	5
ENSG00000250036	117	5	0	1	4	5	4
ENSG00000180964	117	6	3	6	5	1	3
ENSG00000205777	117	2	1	7	5	2	5
ENSG00000244575	117	5	0	1	4	5	4
ENSG00000242766	117	4	0	2	2	6	1
ENSG00000124102	117	6	5	2	6	1	3
ENSG00000239862	117	5	0	1	4	5	4
ENSG00000211633	117	6	1	1	7	8	5
ENSG00000211649	117	4	2	2	2	3	1
ENSG00000256671	117	4	3	7	7	3	2
ENSG00000187516	117	6	0	6	6	1	7
ENSG00000282651	117	6	4	3	6	4	3
ENSG00000243290	117	4	0	1	4	6	4
ENSG00000239855	117	4	0	1	3	5	3
ENSG00000241755	117	4	0	2	4	8	3
ENSG00000240382	117	4	0	2	5	6	4
ENSG00000241244	117	4	0	1	6	4	4
ENSG00000109475	117	6	8	1	2	4	1
ENSG00000278857	117	4	0	1	4	6	4
ENSG00000211652	117	4	2	2	2	3	1
ENSG00000240864	117	4	1	1	4	4	4
ENSG00000251546	117	4	0	1	4	5	4
ENSG00000139112	117	3	4	4	8	4	8
ENSG00000164326	116	6	4	5	6	0	4
ENSG00000168899	116	6	4	4	6	5	2
ENSG00000165169	116	4	2	5	4	8	4
ENSG00000135346	116	4	3	2	3	5	1
ENSG00000239951	116	5	0	3	5	5	4
ENSG00000157005	116	3	1	4	5	1	2
ENSG00000243063	116	5	0	3	4	5	3
ENSG00000128609	116	5	5	8	6	3	1
ENSG00000151135	116	6	5	2	1	3	2
ENSG00000197487	116	5	3	3	3	5	3
ENSG00000163206	116	7	5	2	3	0	1
ENSG00000203783	116	6	6	9	11	2	0
ENSG00000137038	116	1	1	3	4	5	1
ENSG00000198736	116	6	6	8	8	4	0
ENSG00000189064	116	2	1	7	5	2	4
ENSG00000205981	116	9	8	3	6	4	3
ENSG00000215274	116	3	2	7	6	2	5
ENSG00000211625	116	5	0	3	6	5	5
ENSG00000203909	116	8	6	6	7	7	3
ENSG00000096395	115	5	3	8	7	2	0
ENSG00000173237	115	5	2	9	8	4	1
ENSG00000241351	115	4	0	3	5	6	4
ENSG00000215845	115	6	2	4	4	3	1
ENSG00000111328	115	4	4	2	3	4	0
ENSG00000177600	115	5	5	3	4	0	5
ENSG00000224041	115	3	0	4	4	5	2
ENSG00000150433	115	3	0	1	2	3	0
ENSG00000145287	115	1	1	0	4	6	4
ENSG00000168255	115	7	5	6	8	6	6
ENSG00000156482	115	6	5	3	4	4	1
ENSG00000197728	115	5	6	2	3	3	3
ENSG00000240671	115	4	0	1	2	7	2
ENSG00000152266	115	8	7	2	7	2	5
ENSG00000197273	115	4	1	5	7	3	3
ENSG00000244437	115	3	0	4	4	5	2
ENSG00000211673	115	2	1	3	6	5	2
ENSG00000198840	115	1	1	2	2	7	1
ENSG00000211669	115	4	2	4	6	7	2
ENSG00000187094	115	4	1	1	5	1	4
ENSG00000211632	115	4	0	3	5	6	4
ENSG00000169752	115	6	3	3	3	10	1
ENSG00000240972	115	4	1	2	6	6	4
ENSG00000211670	115	5	0	3	4	5	1
ENSG00000141741	115	8	4	8	8	5	1
ENSG00000163735	114	6	4	2	2	2	2
ENSG00000259112	114	7	3	5	7	7	6
ENSG00000145337	114	4	2	3	3	2	2
ENSG00000100721	114	6	4	4	5	5	8
ENSG00000163220	114	7	6	6	5	6	5
ENSG00000167653	114	4	2	2	4	3	2
ENSG00000143184	114	6	5	2	5	3	3
ENSG00000162366	114	3	0	1	4	7	1
ENSG00000131171	114	7	4	8	6	6	2
ENSG00000263639	114	1	2	6	7	8	6
ENSG00000198435	114	3	1	5	9	7	4
ENSG00000143185	114	6	3	2	5	3	2
ENSG00000164898	113	6	5	4	6	6	1
ENSG00000253313	113	3	0	5	3	3	1
ENSG00000114125	113	5	3	2	7	5	5
ENSG00000204279	113	4	3	7	5	4	6
ENSG00000267855	113	7	8	5	6	4	1
ENSG00000129562	113	5	1	2	4	8	3
ENSG00000011600	113	4	0	2	6	3	2
ENSG00000205208	113	3	4	5	6	4	4
ENSG00000213927	112	4	2	1	5	7	3
ENSG00000211659	112	3	1	4	6	6	2
ENSG00000105427	112	2	0	2	6	8	4
ENSG00000258289	112	7	5	7	8	5	6
ENSG00000128989	112	6	5	2	5	1	7
ENSG00000205659	112	8	7	9	6	5	3
ENSG00000204822	112	8	3	5	5	4	2
ENSG00000145040	112	3	0	2	3	2	0
ENSG00000137392	112	7	4	4	4	3	2
ENSG00000105058	112	5	6	7	6	3	4
ENSG00000166681	111	2	0	6	6	1	2
ENSG00000234068	111	4	2	7	6	3	6
ENSG00000238269	111	4	2	7	6	2	6
ENSG00000187514	111	3	2	5	3	0	6
ENSG00000155622	111	7	5	7	5	1	6
ENSG00000184515	111	4	2	6	6	6	3
ENSG00000171402	111	6	2	7	4	1	6
ENSG00000156467	111	6	9	2	5	6	4
ENSG00000163515	111	2	2	1	3	2	3
ENSG00000177951	111	6	4	2	4	3	5
ENSG00000145824	111	6	5	3	4	5	1
ENSG00000125611	110	7	0	6	7	6	0
ENSG00000100410	110	8	6	5	7	5	7
ENSG00000161634	110	5	6	6	6	1	5
ENSG00000127774	110	4	2	2	3	6	1
ENSG00000100362	110	8	8	4	6	5	7
ENSG00000275113	110	1	0	7	5	2	4
ENSG00000254647	110	2	1	6	8	4	1
ENSG00000166295	110	6	4	4	7	4	5
ENSG00000188293	110	6	1	0	4	6	2
ENSG00000111775	109	5	1	0	2	5	1
ENSG00000060762	109	5	5	2	4	4	2
ENSG00000135175	109	7	7	4	4	4	3
ENSG00000156234	109	4	2	6	7	5	1
ENSG00000119705	109	8	3	4	4	3	1
ENSG00000224982	109	4	4	1	1	6	2
ENSG00000122543	109	8	7	4	4	4	3
ENSG00000149948	109	5	8	2	2	0	0
ENSG00000198225	108	3	4	2	4	8	4
ENSG00000154079	108	5	4	6	4	2	3
ENSG00000119782	108	3	4	0	4	7	4
ENSG00000171405	108	3	3	6	5	1	4
ENSG00000122873	108	6	5	3	7	6	5
ENSG00000161980	108	6	3	5	4	6	3
ENSG00000154723	108	6	4	3	4	8	5
ENSG00000171530	108	6	4	5	2	5	5
ENSG00000244187	108	6	6	3	4	7	1
ENSG00000186051	108	4	3	4	6	4	1
ENSG00000088832	108	3	4	2	4	7	4
ENSG00000160194	108	7	6	5	6	4	3
ENSG00000254636	107	6	2	4	3	2	1
ENSG00000198478	107	5	5	5	4	7	3
ENSG00000256162	107	4	4	1	2	4	2
ENSG00000183172	107	7	3	1	1	6	1
ENSG00000137309	107	6	8	2	2	0	1
ENSG00000163331	107	7	8	5	5	3	0
ENSG00000163170	107	7	5	4	5	3	0
ENSG00000211592	107	5	6	6	7	6	5
ENSG00000214128	107	2	1	3	5	4	4
ENSG00000176209	107	3	3	3	5	7	4
ENSG00000146066	106	3	0	4	4	5	0
ENSG00000105583	106	3	3	1	3	7	2
ENSG00000090263	106	5	2	8	7	8	2
ENSG00000187118	106	4	5	5	5	4	2
ENSG00000130770	106	7	3	6	7	4	1
ENSG00000166275	106	6	4	8	8	2	5
ENSG00000211679	106	7	7	4	7	4	1
ENSG00000175202	106	1	0	4	4	7	0
ENSG00000183978	106	6	4	4	4	5	3
ENSG00000168653	106	6	7	5	6	8	3
ENSG00000176907	106	4	4	3	6	5	6
ENSG00000133983	106	5	4	4	5	7	4
ENSG00000173221	106	5	3	4	7	5	4
ENSG00000241343	106	4	5	2	4	7	3
ENSG00000213626	105	5	3	2	7	4	5
ENSG00000172115	105	6	6	3	3	9	1
ENSG00000203795	105	5	4	2	5	2	2
ENSG00000163191	105	5	4	4	8	6	5
ENSG00000136810	105	7	7	5	5	7	1
ENSG00000204161	105	7	7	0	4	5	5
ENSG00000100246	105	7	4	6	6	5	2
ENSG00000090266	105	4	0	4	5	6	3
ENSG00000189334	104	7	6	5	5	3	3
ENSG00000148153	104	4	4	1	4	4	3
ENSG00000166228	104	7	2	7	7	5	6
ENSG00000109272	104	6	3	3	5	3	1
ENSG00000185222	104	6	6	5	5	4	2
ENSG00000100632	104	5	4	4	6	6	4
ENSG00000186687	104	3	4	7	7	4	5
ENSG00000227234	103	6	4	6	4	1	2
ENSG00000188643	103	6	5	4	6	3	3
ENSG00000184900	103	3	4	4	5	4	5
ENSG00000111341	103	4	0	5	4	6	1
ENSG00000175538	103	4	2	0	3	4	2
ENSG00000132286	103	8	0	4	5	4	3
ENSG00000130332	103	6	3	5	5	5	7
ENSG00000145022	103	2	0	2	3	6	1
ENSG00000126233	103	5	1	4	6	4	2
ENSG00000167183	103	2	3	6	4	6	6
ENSG00000214114	103	6	6	5	6	6	3
ENSG00000164871	103	5	0	1	4	3	2
ENSG00000167283	103	6	6	7	7	4	0
ENSG00000171421	103	5	2	0	1	5	1
ENSG00000159335	102	3	3	3	2	0	4
ENSG00000232263	102	3	0	0	1	7	1
ENSG00000130311	102	7	6	2	5	3	3
ENSG00000186577	102	3	2	1	3	5	4
ENSG00000112977	102	6	7	2	4	1	3
ENSG00000173141	102	4	3	3	4	6	1
ENSG00000115541	102	8	7	5	6	2	3
ENSG00000170860	102	3	1	5	7	5	8
ENSG00000169877	102	4	3	7	6	5	7
ENSG00000101951	102	4	3	5	3	1	5
ENSG00000215545	102	5	3	3	4	5	2
ENSG00000184454	102	3	3	1	2	5	3
ENSG00000122304	102	2	1	3	3	3	0
ENSG00000120533	101	5	6	6	6	1	4
ENSG00000163737	101	4	3	1	3	4	1
ENSG00000116030	101	6	4	6	4	6	4
ENSG00000184502	101	5	1	3	6	5	5
ENSG00000234906	101	4	5	6	8	8	3
ENSG00000188015	101	7	6	6	6	6	5
ENSG00000206026	101	6	4	2	4	7	2
ENSG00000184330	101	7	7	6	8	6	6
ENSG00000205155	101	4	1	2	3	4	1
ENSG00000167118	101	3	2	5	5	9	6
ENSG00000119878	101	4	6	2	5	4	3
ENSG00000160131	101	4	2	2	4	6	0
ENSG00000143556	101	7	7	6	8	6	6
ENSG00000196154	101	6	4	6	5	7	6
ENSG00000158874	100	5	5	6	6	3	0
