ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density	pa_n_peptides	pa_n_proteotypic	pa_observed	frac_measured	n_obs	median_log_abundance	log_len	log_pa	log_tryptic
ENSG00000182742	P17483	251	27604	-0.8849	10.17	0	0	12	1	251	251	0	0	0	0	0	1	0	0	0	1	0.0278884462151394	0.2071713147410358	0.1832669322709163	0.0756972111553784	0.0796812749003984	0	0.0948275862068965	0.2599118942731278	0.08	0.2082799145299145	6	0.3904382470119522	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.4347	2.0	2002.0	2.0	57.7922077922078	0.5122470412093467	0.25	87.0	1072.0	840.0	39.08045977011494	49.8134328358209	1.276190476190476	0.0	0.0			0.0	5.0	5.0	0.0				0.0	138.0	1.0	1.0	1.0	0.0	4.664179104477611	32.0	22.0	1	0.0	2.0	0.0374264979406236	2.399673721481038	1.5185139398778875	1.0791812460476249
ENSG00000129437	Q9P0G3	251	27453	-0.2493	9.45	0	1	14	25	251	227	0	0	4	0	0	0	0	0	1	1	0.052863436123348	0.1629955947136563	0.0704845814977973	0.105726872246696	0.0572687224669603	1	0.0	0.0	0.0316666666666666	0.0816410256410256	4	0.2334801762114537	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	cc	0.51	6.0	1054.0	6.0	63.18785578747628	0.6837441818354192	0.125	140.0	110.0	801.0	64.28571428571429	66.36363636363637	0.1373283395755306	0.0	0.0			0.0	0.0	0.0	0.0				0.0	20.0	0.0	1.0	0.0	0.0	0.0	34.0	27.0	1				2.399673721481038	1.5440680443502757	1.146128035678238
ENSG00000181634	O95150	251	28087	-0.1669	6.77	1	0	15	1	251	251	2	0	0	0	0	0	1	0	0	1	0.0239043824701195	0.1912350597609561	0.0557768924302788	0.0637450199203187	0.1035856573705179	2	0.0	0.0308370044052863	0.0423333333333333	0.0509047619047619	2	0.1155378486055776	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	1	3	cc	0.5341	3.0	6583.0	4.0	42.351511468935136	0.643427513331328	0.875	27.0	5800.0	753.0	66.66666666666666	40.86206896551724	7.702523240371846	0.0	0.0			0.0	12.0	12.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	2.0689655172413794	5.0	5.0	1				2.399673721481038	0.7781512503836436	1.1760912590556813
ENSG00000166902	Q9NX20	251	28449	-0.5063	10.65	0	0	9	30	251	222	0	0	0	0	0	0	0	0	0	1	0.0045045045045045	0.2792792792792792	0.0765765765765765	0.0855855855855855	0.0945945945945946	2	0.0	0.3585858585858585	0.057	0.057	1	0.0675675675675675	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.3164	13.0	1083.0	4.0	50.04616805170821	0.5590127619524099	0.6875	120.0	207.0	753.0	70.0	33.33333333333333	0.2749003984063745	1.0	2.0	63.0	78.0	1.0	0.0	0.0	11.0	35.0	23.181818181818183	0.8418636363636364	1.0	157.0	1.0	1.0	1.0	0.0	0.0	87.0	87.0	1	1.0	10.0	0.9242792860618816	2.399673721481038	1.9444826721501687	0.9542425094393249
ENSG00000136986	Q9BUN8	251	28801	0.3796	9.67	6	0	9	2	251	250	0	0	0	0	0	4	0	0	0	1	0.008	0.124	0.06	0.112	0.192	0	0.0	0.0	0.0026923076923076	0.0026923076923076	1	0.052	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	10	cc	0.3125	21.0	3213.0	8.0	43.977591036414566	0.5529928110413298	0.4375	180.0	2277.0	753.0	67.77777777777779	40.62362758014932	3.0239043824701195	1.0	9.0	4.777777777777778	10.0	1.0	4.0	3.0	32.0	92.0	61.71875	0.55905625	1.0	153.0	1.0	1.0	1.0	0.0	1.756697408871322	35.0	34.0	1	1.0	10.0	1.0	2.399673721481038	1.5563025007672873	0.9542425094393249
ENSG00000214513	A8MTQ0	251	27003	-0.4394	9.67	0	0	6	1	251	251	0	0	0	0	0	0	0	0	0	1	0.0239043824701195	0.199203187250996	0.1235059760956175	0.0717131474103585	0.0717131474103585	0	0.0	0.2511013215859031	0.0316666666666666	0.0918627450980392	4	0.2430278884462151	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.2222	2.0	2433.0	3.0	53.92519523222359	0.6315938712880964	0.5625	93.0	1584.0	753.0	62.36559139784946	48.16919191919192	2.103585657370518	0.0	0.0			0.0	1.0	1.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.6313131313131313	0.0	0.0	0				2.399673721481038	0.3010299956639812	0.7781512503836436
ENSG00000175970	A6NIH7	251	28137	-0.466	5.41	0	0	10	2	251	250	0	0	0	0	0	2	0	0	0	1	0.016	0.28	0.044	0.08	0.1	0	0.0	0.4424778761061947	0.0316666666666666	0.1246153846153846	5	0.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	6	cc	0.3554	11.0	4381.0	5.0	49.60054782013239	0.5947718163717574	0.625	17.0	3608.0	753.0	70.58823529411765	48.19844789356985	4.791500664010624	0.0	0.0			0.0	9.0	8.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0	2.4944567627494454	102.0	98.0	1	1.0	4.0	1.0681858617461617	2.399673721481038	2.012837224705172	1.0
ENSG00000164591	Q8TDC0	251	27157	-0.5279	9.82	0	0	13	1	251	251	0	1	0	0	0	0	0	0	0	1	0.0079681274900398	0.2071713147410358	0.1235059760956175	0.099601593625498	0.0756972111553784	2	0.0	0.0837004405286343	0.03	0.0697857142857142	4	0.2430278884462151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	cc	0.4787	13.0	3427.0	7.0	52.72833381966735	0.6775045366239164	0.375	178.0	2493.0	753.0	56.74157303370787	48.77657440834336	3.310756972111554	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	32.0	1				2.399673721481038	1.5185139398778875	1.1139433523068367
ENSG00000187325	Q9HBM6	251	27622	-0.4335	10.12	0	0	14	1	251	251	0	0	0	0	0	5	0	0	0	1	0.0079681274900398	0.2111553784860557	0.1195219123505976	0.0278884462151394	0.0438247011952191	1	0.0	0.118942731277533	0.0575	0.1109615384615384	2	0.1155378486055776	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.5068	13.0	2657.0	7.0	36.5826119683854	0.5429451047450053	0.8125	39.0	1862.0	753.0	58.97435897435898	33.56605800214823	2.4727755644090306	1.0	4.0	14.0	19.0	1.0	10.0	10.0	98.0	29.0	26.714285714285715	0.7456408163265307	1.0	79.0	1.0	1.0	1.0	0.0	5.370569280343716	72.0	45.0	1	0.0	7.0	0.021189299069938	2.399673721481038	1.863322860120456	1.146128035678238
ENSG00000159871	Q6UWN5	251	26936	-0.3295	6.81	0	1	5	26	225	200	2	0	0	1	0	0	0	0	1	1	0.08	0.16	0.08	0.075	0.08	2	0.0	0.0	0.0196153846153846	0.0196153846153846	1	0.065	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	cc	0.1856	10.0	2487.0	5.0	53.6389223964616	0.678410094263705	0.8125	67.0	1664.0	753.0	62.68656716417911	48.85817307692308	2.209827357237716	0.0	0.0			0.0	1.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.6009615384615384	16.0	15.0	1	0.0	8.0	-1.3872161432802643	2.399673721481038	1.2304489213782739	0.6989700043360189
ENSG00000205856	Q6IC83	251	27691	-0.3614	4.79	0	0	3	1	251	251	0	0	0	0	0	0	0	0	0	2	0.0358565737051792	0.2669322709163346	0.0557768924302788	0.0557768924302788	0.0358565737051792	2	0.0	0.3832599118942731	0.0322222222222222	0.0949145299145299	4	0.250996015936255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.1083	3.0	1378.0	9.0	48.54862119013063	0.5601575113092838	0.4375	88.0	534.0	753.0	52.27272727272727	43.63295880149813	0.7091633466135459	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.0	-0.9956786262173574	2.399673721481038	0.3010299956639812	0.47712125471966244
ENSG00000184992	Q8WY22	251	27836	0.3442	9.81	4	0	8	1	251	251	0	0	0	0	0	2	0	0	0	1	0.0079681274900398	0.1752988047808765	0.0438247011952191	0.0796812749003984	0.1115537848605577	1	0.0732758620689655	0.079295154185022	0.085	0.0927777777777777	2	0.1354581673306772	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	cc	0.2874	5.0	6703.0	3.0	46.21811129345069	0.7130866245032241	0.8125	146.0	5801.0	753.0	82.1917808219178	42.85468022754698	7.703851261620186	0.0	0.0			0.0	7.0	7.0	0.0				0.0	156.0	1.0	1.0	1.0	0.0	1.2066885019824167	34.0	29.0	1				2.399673721481038	1.5440680443502757	0.9030899869919435
ENSG00000136938	Q92688	251	28788	-1.1641	3.67	0	0	9	1	251	251	0	1	0	0	0	2	0	0	0	1	0.0119521912350597	0.4820717131474104	0.0278884462151394	0.0637450199203187	0.0398406374501992	3	0.2758620689655172	0.6607929515418502	0.0133333333333333	0.0133333333333333	1	0.047808764940239	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	5	cc	0.3126	31.0	1483.0	7.0	45.38098449089683	0.5366396296172887	0.875	215.0	512.0	753.0	70.69767441860465	36.9140625	0.6799468791500664	1.0	3.0	4.0	5.0	0.0	13.0	12.0	10.0	53.0	48.9	0.4684	1.0	168.0	1.0	1.0	1.0	0.0	25.390625	370.0	276.0	1	1.0	10.0	2.45484486000851	2.399673721481038	2.569373909615046	0.9542425094393249
ENSG00000008283	P49447	251	27559	0.5773	8.75	6	0	5	1	251	251	0	2	0	0	0	0	0	0	0	1	0.0119521912350597	0.1314741035856573	0.0318725099601593	0.1035856573705179	0.1434262948207171	0	0.0	0.0440528634361233	0.0365384615384615	0.0365384615384615	1	0.0517928286852589	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	3	0	2	cc	0.1814	37.0	2929.0	6.0	56.84533970638444	0.708917164498215	0.75	75.0	2098.0	753.0	72.0	54.24213536701621	2.7861885790172645	0.0	0.0			0.0	8.0	8.0	3.0	72.0	72.0	0.7115	1.0	116.0	1.0	1.0	1.0	0.0	3.813155386081983	11.0	11.0	1	1.0	9.0	-0.3269790928711038	2.399673721481038	1.0791812460476249	0.6989700043360189
ENSG00000176428	Q86XT2	251	27730	-0.604	9.32	0	0	13	1	251	251	0	0	0	0	0	0	0	0	0	1	0.0159362549800796	0.2669322709163346	0.1195219123505976	0.0597609561752988	0.0398406374501992	0	0.0129310344827586	0.4096916299559471	0.0703846153846153	0.1007435897435897	3	0.1633466135458167	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	4	cc	0.4688	6.0	1618.0	4.0	68.4796044499382	0.6869879157551999	0.5625	128.0	734.0	753.0	83.59375	62.39782016348774	0.9747675962815404	1.0	1.0	6.0	6.0	0.0	5.0	5.0	0.0				0.0	105.0	0.0	1.0	0.0	0.0	6.811989100817439	20.0	20.0	1				2.399673721481038	1.3222192947339193	1.1139433523068367
ENSG00000119431	Q9BSH5	251	28000	-0.1629	6.7	0	0	12	1	251	251	0	1	0	0	0	1	0	0	0	1	0.0159362549800796	0.2111553784860557	0.0637450199203187	0.0756972111553784	0.0796812749003984	0	0.0	0.1497797356828193	0.0242857142857142	0.0765164835164835	4	0.2191235059760956	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	go	0.4286	17.0	1481.0	3.0	60.29709655638082	0.6581336950219276	0.5	548.0	177.0	753.0	59.306569343065696	55.932203389830505	0.2350597609561753	0.0	0.0			0.0	0.0	0.0	32.0	85.0	39.46875	0.131328125	1.0	131.0	0.0	1.0	1.0	0.0	0.0	154.0	154.0	1	1.0	10.0	0.9907826918031378	2.399673721481038	2.1903316981702914	1.0791812460476249
ENSG00000153823	Q7Z2X4	250	28272	-0.218	7.01	0	0	11	1	250	250	0	2	0	0	0	0	0	0	0	1	0.036	0.228	0.044	0.032	0.076	2	0.0	0.2035398230088495	0.0702941176470588	0.2045046439628483	6	0.352	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	cc	0.3891	11.0	2557.0	3.0	47.94681267109894	0.6904286655420864	0.5	244.0	1659.0	651.0	73.36065573770492	41.0488245931284	2.548387096774193	0.0	0.0			0.0	4.0	3.0	1.0	24.0	24.0	0.8131	1.0	158.0	1.0	1.0	1.0	0.0	2.4110910186859558	37.0	37.0	1	1.0	9.0	-0.7495799976911061	2.3979400086720375	1.5797835966168101	1.0413926851582251
ENSG00000108587	O95249	250	28613	-0.5349	9.89	1	0	15	2	250	249	0	0	0	0	0	2	0	0	0	1	0.0080321285140562	0.2610441767068273	0.0120481927710843	0.0481927710843373	0.0602409638554216	2	0.0	0.3911111111111111	0.057	0.0886666666666666	2	0.108433734939759	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	5	2	8	cc	0.5242	44.0	5987.0	9.0	45.481877401035575	0.5268053084980084	0.6875	26.0	5214.0	744.0	57.692307692307686	45.742232451093216	7.008064516129032	0.0	0.0			0.0	29.0	26.0	12.0	18.0	17.75	0.9484833333333332	1.0	163.0	1.0	1.0	1.0	0.0	5.561948599923283	116.0	114.0	1	1.0	10.0	0.9790929006383264	2.3979400086720375	2.0681858617461617	1.1760912590556813
ENSG00000134291	Q9BVX2	250	27875	0.0932	6.77	2	0	6	2	250	249	2	0	0	0	0	0	0	1	0	1	0.0240963855421686	0.1686746987951807	0.0401606425702811	0.0522088353413654	0.0883534136546184	3	0.0	0.12	0.0242857142857142	0.0294780219780219	3	0.1726907630522088	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	2	1	cc	0.2152	59.0	1539.0	8.0	48.47303443794672	0.6117244734255037	0.9375	137.0	649.0	750.0	67.88321167883211	43.29738058551618	0.8653333333333333	0.0	0.0			0.0	0.0	0.0	114.0	52.0	39.21052631578947	0.2560973684210526	1.0	122.0	1.0	1.0	0.0	0.0	0.0	10.0	9.0	1	0.0	9.0	-0.6675615400843947	2.3979400086720375	1.0413926851582251	0.7781512503836436
ENSG00000253251	Q6ZNX1	250	28842	-0.5328	9.37	0	0	16	1	250	250	0	0	0	0	0	0	0	0	0	1	0.028	0.228	0.06	0.036	0.084	3	0.0	0.1592920353982301	0.0703846153846153	0.1845897435897436	4	0.212	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	3	cc	0.5547	5.0	1541.0	2.0	33.74432186891629	0.4941419057704476	0.4375	200.0	588.0	750.0	44.0	27.040816326530614	0.784	1.0	1.0	4.0	4.0	0.0	0.0	0.0	78.0	43.0	18.871794871794872	0.6321884615384616	1.0	78.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	1	0.0	8.0	-4.3979400086720375	2.3979400086720375	0.47712125471966244	1.2041199826559248
ENSG00000187772	Q6ZN17	250	27084	-0.89	9.22	0	0	16	1	250	250	0	0	0	0	0	5	0	0	0	1	0.04	0.264	0.096	0.116	0.048	0	0.0	0.3230088495575221	0.0703846153846153	0.2117948717948718	4	0.204	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	6	3	5	cc	0.5908	3.0	5446.0	4.0	38.00954829232464	0.553264603253897	0.8125	144.0	4549.0	750.0	45.13888888888889	35.876016706968564	6.065333333333333	0.0	0.0			0.0	34.0	25.0	0.0				0.0	157.0	1.0	1.0	1.0	0.0	7.474170147285117	52.0	47.0	1				2.3979400086720375	1.724275869600789	1.2041199826559248
ENSG00000136522	Q9HD33	250	29450	-0.6204	11.08	0	0	16	1	250	250	0	0	0	0	0	1	0	0	0	1	0.012	0.308	0.048	0.032	0.088	2	0.0	0.6194690265486725	0.0	0.0	0	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.5433	30.0	1354.0	7.0	37.8138847858198	0.497646250885148	0.875	14.0	587.0	750.0	35.714285714285715	32.027257240204435	0.7826666666666666	1.0	2.0	63.0	78.0	1.0	2.0	2.0	100.0	30.0	18.82	0.280109	1.0	149.0	1.0	1.0	1.0	0.0	3.4071550255536627	100.0	100.0	1	1.0	10.0	1.1846914308175989	2.3979400086720375	2.0043213737826426	1.2041199826559248
ENSG00000064205	O76076	250	26825	-0.2634	7.44	0	1	8	24	250	227	0	0	6	0	0	0	0	0	0	1	0.1233480176211453	0.1762114537444934	0.1277533039647577	0.118942731277533	0.0484581497797356	0	0.0	0.1379310344827586	0.0557142857142856	0.0719642857142856	2	0.13215859030837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	cc	0.2982	18.0	1279.0	4.0	63.721657544957	0.6919833300098922	0.625	22.0	504.0	750.0	63.63636363636363	56.34920634920635	0.672	0.0	0.0			0.0	2.0	2.0	2.0	25.0	23.5	0.41375	1.0	5.0	1.0	1.0	0.0	0.0	3.968253968253968	45.0	43.0	1	1.0	1.0	1.320146286111054	2.3979400086720375	1.662757831681574	0.9030899869919435
ENSG00000161955	O75888	250	27433	-0.2199	10.2	0	0	7	105	250	146	1	0	1	0	0	0	0	0	1	1	0.0136986301369863	0.184931506849315	0.0410958904109589	0.0821917808219178	0.0821917808219178	2	0.0	0.081967213114754	0.0399999999999999	0.0399999999999999	1	0.0958904109589041	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6	cc	0.2552	21.0	1811.0	6.0	56.15681943677527	0.6221025633619844	0.25	290.0	768.0	750.0	56.20689655172414	55.33854166666666	1.024	1.0	4.0	2.0	2.0	0.0	1.0	1.0	0.0				0.0	48.0	0.0	1.0	0.0	0.0	1.3020833333333333	31.0	8.0	1	0.0	9.0	-0.6252516539898961	2.3979400086720375	1.505149978319906	0.8450980400142568
ENSG00000126453	Q9HB09	250	26908	-0.2448	5.43	0	0	14	1	250	250	0	0	0	0	0	9	0	0	0	1	0.024	0.232	0.128	0.068	0.04	0	0.0	0.2079646017699115	0.1028571428571428	0.3292857142857143	4	0.208	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	go	0.5203	43.0	1064.0	7.0	61.18421052631579	0.6500477954766939	0.5	143.0	168.0	750.0	62.23776223776224	42.26190476190476	0.224	0.0	0.0			0.0	4.0	4.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0	23.809523809523807	49.0	47.0	1	0.0	10.0	-0.3665315444204134	2.3979400086720375	1.6989700043360187	1.146128035678238
ENSG00000139428	Q96EY8	250	27388	-0.4858	7.38	0	0	11	33	250	218	0	3	0	0	0	1	0	0	0	1	0.018348623853211	0.2568807339449541	0.0596330275229357	0.073394495412844	0.0779816513761468	0	0.0	0.2783505154639175	0.0133333333333333	0.0189215686274509	2	0.1330275229357798	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.4016	47.0	4090.0	9.0	51.19804400977996	0.6163836591039173	0.5	24.0	3313.0	750.0	66.66666666666666	49.74343495321461	4.417333333333334	0.0	0.0			0.0	16.0	16.0	4.0	81.0	71.0	0.31955	1.0	158.0	1.0	1.0	1.0	0.0	4.8294597041955925	111.0	109.0	1	1.0	10.0	1.0128372247051722	2.3979400086720375	2.0492180226701815	1.0413926851582251
ENSG00000204252	P06340	250	27599	0.0542	5.54	1	1	7	26	250	225	2	0	1	0	0	0	0	0	0	1	0.0133333333333333	0.1822222222222222	0.08	0.0755555555555555	0.1066666666666666	2	0.0	0.1194029850746268	0.05	0.0555882352941176	2	0.1288888888888889	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	5	0	4	cc	0.2536	9.0	3464.0	5.0	51.76096997690532	0.7382843287071288	0.6875	55.0	2656.0	750.0	47.27272727272727	49.05873493975904	3.541333333333333	0.0	0.0			0.0	1.0	1.0	1.0	11.0	11.0	0.0001	1.0	1.0	0.0	0.0	0.0	0.0	0.3765060240963855	42.0	0.0	1	0.875	8.0	0.0128372247051722	2.3979400086720375	1.6334684555795864	0.8450980400142568
ENSG00000126524	Q9Y3A5	250	28764	-0.5092	9.15	0	0	16	2	250	249	0	0	0	0	0	1	0	0	0	1	0.0200803212851405	0.3453815261044177	0.0240963855421686	0.0481927710843373	0.0522088353413654	2	0.0	0.7422222222222222	0.03	0.03	1	0.0642570281124498	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	8	1	6	cc	0.5563	24.0	1613.0	5.0	42.03347799132053	0.5556434634889542	0.5	169.0	691.0	750.0	68.63905325443787	33.86396526772793	0.9213333333333332	0.0	0.0			0.0	6.0	6.0	2.0	36.0	23.0	0.0227	1.0	147.0	1.0	1.0	1.0	0.0	8.683068017366137	223.0	221.0	1	1.0	10.0	1.5314789170422551	2.3979400086720375	2.3502480183341627	1.2041199826559248
ENSG00000173928	Q6NVH7	250	26597	-0.2088	4.93	0	0	11	1	250	250	0	0	0	0	0	0	0	0	0	1	0.016	0.184	0.104	0.124	0.064	0	0.0	0.0044247787610619	0.0099999999999999	0.0099999999999999	1	0.08	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	cc	0.4136	4.0	921.0	2.0	60.04343105320304	0.591038503235868	0.375	15.0	153.0	750.0	66.66666666666666	37.908496732026144	0.204	1.0	1.0	2.0	2.0	0.0	4.0	4.0	0.0				0.0	44.0	0.0	1.0	0.0	0.0	26.1437908496732	8.0	8.0	1				2.3979400086720375	0.9542425094393249	1.0413926851582251
ENSG00000187068	A6NLC5	250	27769	-0.5464	4.6	0	0	10	1	250	250	0	0	0	0	0	0	0	0	0	1	0.056	0.228	0.088	0.032	0.068	0	0.0	0.2079646017699115	0.0557142857142856	0.1763954002653692	5	0.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.3601	2.0	7159.0	2.0	45.92820226288588	0.6010840536654763	0.5	237.0	6169.0	750.0	81.43459915611815	43.73480304749554	8.225333333333333	0.0	0.0			0.0	19.0	17.0	0.0				0.0	31.0	1.0	1.0	0.0	0.0	3.079915707570109	3.0	3.0	1				2.3979400086720375	0.6020599913279624	1.0
ENSG00000131981	P17931	250	26152	-0.4044	8.82	0	0	9	2	250	249	0	1	1	0	0	3	0	0	0	1	0.0040160642570281	0.1285140562248996	0.144578313253012	0.1365461847389558	0.1004016064257028	1	0.0913043478260869	0.0933333333333333	0.0055882352941176	0.0055882352941176	1	0.0682730923694779	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	7	3	14	cc	0.3441	38.0	958.0	6.0	50.52192066805845	0.5984516451582914	0.75	53.0	152.0	750.0	71.69811320754717	29.605263157894733	0.2026666666666666	1.0	2.0	6.0	8.0	0.0	0.0	0.0	0.0				0.0	85.0	1.0	1.0	0.0	0.0	0.0	251.0	247.0	1	1.0	9.0	2.294466226161593	2.3979400086720375	2.401400540781544	0.9542425094393249
ENSG00000216490	P13284	250	27964	-0.0423	4.16	0	1	4	58	232	175	3	0	4	0	0	0	1	0	1	1	0.0514285714285714	0.2057142857142857	0.0571428571428571	0.0571428571428571	0.0857142857142857	3	0.0	0.1589403973509933	0.0	0.0	0	0.0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	3	3	cc	0.143	10.0	988.0	7.0	55.56680161943321	0.6359228382874407	0.5	29.0	206.0	750.0	68.96551724137932	48.54368932038835	0.2746666666666666	0.0	0.0			0.0	1.0	1.0	0.0				0.0	144.0	1.0	1.0	1.0	0.0	4.854368932038836	256.0	254.0	1	1.0	8.0	1.6374897295125106	2.3979400086720375	2.4099331233312946	0.6020599913279624
ENSG00000213022	Q9UKQ9	250	27513	-0.1766	7.21	0	1	11	16	250	235	3	0	6	0	0	0	0	0	0	1	0.051063829787234	0.1659574468085106	0.0723404255319148	0.0936170212765957	0.0893617021276595	3	0.0	0.0236966824644549	0.0	0.0	0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	cc	0.3998	2.0	1401.0	5.0	62.95503211991434	0.6603895649908411	0.625	45.0	603.0	750.0	68.88888888888889	63.349917081260365	0.804	0.0	0.0			0.0	0.0	0.0	0.0				0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	1	0.0	1.0	-1.8239087409443189	2.3979400086720375	1.0791812460476249	1.0413926851582251
ENSG00000178809	Q86UV7	250	28517	-0.2284	6.36	0	0	16	1	250	250	0	0	0	0	0	0	0	0	0	2	0.056	0.252	0.04	0.052	0.06	3	0.0	0.331858407079646	0.0133333333333333	0.0266666666666666	2	0.096	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	go	0.5611	7.0	1350.0	5.0	60.74074074074074	0.7395601937867284	0.3125	200.0	397.0	750.0	66.5	53.14861460957179	0.5293333333333333	0.0	0.0			0.0	2.0	2.0	0.0				0.0	48.0	0.0	1.0	0.0	0.0	5.037783375314861	0.0	0.0	0				2.3979400086720375	0.3010299956639812	1.2041199826559248
